"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"111","0.8862","0.8841","0.8746","0.8748","0.866"
"112","0.8733","0.8668","0.868","0.8645","0.8818"
"113","0.8664","0.8813","0.8731","0.8688","0.8855"
"114","0.881","0.8819","0.8667","0.8765","0.8825"
"115","0.8791","0.8774","0.8833","0.8778","0.8737"
"116","0.8727","0.8783","0.8875","0.8707","0.8547"
"117","0.8779","0.8837","0.8686","0.883","0.8847"
"118","0.878","0.8794","0.8738","0.877","0.8675"
"119","0.8788","0.8634","0.871","0.8784","0.8863"
"120","0.8705","0.8726","0.8854","0.8716","0.8766"
"121","0.9061","0.9131","0.9142","0.9125","0.9129"
"122","0.9109","0.912","0.9118","0.9115","0.9159"
"123","0.9114","0.9173","0.9132","0.9153","0.9163"
"124","0.9127","0.916","0.9179","0.9136","0.9195"
"125","0.9136","0.9167","0.9201","0.9147","0.9198"
"126","0.9138","0.9177","0.9187","0.9127","0.9187"
"127","0.9137","0.9148","0.9169","0.9125","0.9191"
"128","0.9163","0.9167","0.9187","0.9143","0.9168"
"129","0.9156","0.9181","0.9184","0.9134","0.9193"
"130","0.9173","0.9185","0.92","0.9152","0.9193"
"131","0.9168","0.9199","0.9196","0.9155","0.9175"
"132","0.9165","0.9171","0.9188","0.9146","0.9176"
"133","0.9177","0.9171","0.9176","0.915","0.9165"
"134","0.9162","0.9161","0.9207","0.9162","0.917"
"135","0.9158","0.9163","0.9171","0.9172","0.9165"
"136","0.9169","0.9177","0.9209","0.9161","0.9159"
"137","0.9151","0.9177","0.9188","0.9163","0.9183"
"138","0.9174","0.9171","0.9201","0.9161","0.9184"
"139","0.9165","0.9174","0.9159","0.9135","0.9163"
"140","0.9167","0.9182","0.9189","0.9169","0.9181"
"141","0.9187","0.9179","0.9175","0.9163","0.9183"
"142","0.917","0.9189","0.9185","0.9173","0.9185"
"143","0.9164","0.9173","0.9199","0.915","0.9199"
"144","0.9161","0.9145","0.9195","0.9168","0.9164"
"145","0.9178","0.9186","0.9207","0.9154","0.9192"
"146","0.9155","0.9192","0.9192","0.9139","0.917"
"147","0.9155","0.9191","0.9158","0.9154","0.9191"
"148","0.9147","0.9149","0.9179","0.917","0.92"
"149","0.9181","0.9174","0.9167","0.9121","0.9178"
"150","0.916","0.9179","0.9191","0.9152","0.9184"
"151","0.9148","0.9168","0.9185","0.9155","0.9162"
"152","0.9182","0.9152","0.9173","0.9139","0.9162"
"153","0.9192","0.9161","0.9161","0.9132","0.9178"
"154","0.9176","0.9169","0.9149","0.9172","0.9197"
"155","0.916","0.9138","0.9144","0.9158","0.9191"
"156","0.9147","0.9185","0.917","0.9122","0.9191"
"157","0.9167","0.9164","0.9166","0.9128","0.9176"
"158","0.9152","0.9157","0.9151","0.9098","0.9154"
"159","0.9151","0.9158","0.9132","0.9139","0.9181"
"160","0.9143","0.918","0.9161","0.9131","0.9151"
"161","0.9189","0.9203","0.9178","0.9165","0.9217"
"162","0.9184","0.9184","0.9187","0.918","0.923"
"163","0.919","0.9199","0.9182","0.9184","0.923"
"164","0.92","0.9211","0.9192","0.9198","0.9242"
"165","0.9208","0.9209","0.9199","0.9207","0.923"
"166","0.9194","0.9211","0.9184","0.9215","0.9251"
"167","0.9211","0.9205","0.9184","0.9203","0.925"
"168","0.9206","0.9193","0.9209","0.9213","0.9247"
"169","0.9197","0.9201","0.9202","0.9204","0.9254"
"170","0.9203","0.9188","0.9211","0.9208","0.9251"
"171","0.9194","0.9201","0.9209","0.9202","0.924"
"172","0.9205","0.9192","0.9208","0.9209","0.924"
"173","0.9203","0.9186","0.92","0.921","0.9243"
"174","0.9203","0.9206","0.9206","0.9209","0.9248"
"175","0.9202","0.9195","0.9215","0.9202","0.925"
"176","0.92","0.9202","0.9215","0.9211","0.9261"
"177","0.921","0.9213","0.9205","0.9218","0.9251"
"178","0.9203","0.9202","0.921","0.9225","0.9252"
"179","0.9214","0.9208","0.9219","0.9222","0.9253"
"180","0.9209","0.9207","0.9218","0.9224","0.9244"
"181","0.9203","0.9199","0.9215","0.9215","0.9262"
"182","0.9219","0.92","0.9217","0.9226","0.9259"
"183","0.9214","0.9214","0.9229","0.9218","0.9247"
"184","0.9203","0.9208","0.9221","0.9223","0.9244"
"185","0.9212","0.9202","0.9219","0.921","0.9255"
"186","0.9206","0.9203","0.9217","0.9227","0.925"
"187","0.9207","0.9201","0.9213","0.9222","0.925"
"188","0.9217","0.9198","0.9224","0.9223","0.9251"
"189","0.9193","0.9211","0.923","0.9233","0.9247"
"190","0.9197","0.9201","0.9224","0.9223","0.9253"
"191","0.9202","0.9201","0.922","0.9229","0.927"
"192","0.9204","0.9202","0.9229","0.9222","0.9257"
"193","0.9212","0.9208","0.9238","0.9236","0.9258"
"194","0.9217","0.9211","0.9228","0.921","0.9241"
"195","0.9209","0.9202","0.9224","0.9238","0.9251"
"196","0.9206","0.9203","0.9225","0.9222","0.926"
"197","0.9211","0.921","0.9234","0.9228","0.9252"
"198","0.9225","0.9209","0.9213","0.923","0.9259"
"199","0.9217","0.9209","0.923","0.9232","0.9246"
"200","0.9213","0.9199","0.9219","0.9233","0.9267"
