"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"115","0.6941","0.6989","0.6924","0.677","0.7021"
"116","0.6779","0.6978","0.6903","0.6903","0.6896"
"117","0.6826","0.6853","0.6862","0.686","0.6845"
"118","0.6924","0.6898","0.7032","0.6893","0.6926"
"119","0.6939","0.6904","0.7034","0.6948","0.697"
"120","0.6972","0.6914","0.7064","0.692","0.6888"
"121","0.7597","0.7664","0.7637","0.7515","0.7632"
"122","0.7622","0.7652","0.7676","0.7582","0.7633"
"123","0.7614","0.77","0.7645","0.7618","0.7631"
"124","0.7594","0.7639","0.7699","0.7582","0.7632"
"125","0.7618","0.7659","0.7732","0.761","0.7695"
"126","0.762","0.7655","0.7663","0.7586","0.7634"
"127","0.7629","0.7646","0.7666","0.757","0.765"
"128","0.7625","0.7654","0.7678","0.7568","0.7647"
"129","0.7625","0.763","0.7685","0.7575","0.764"
"130","0.7595","0.7634","0.7657","0.7602","0.7657"
"131","0.7563","0.7623","0.7654","0.7558","0.7635"
"132","0.761","0.7602","0.7585","0.7581","0.7631"
"133","0.761","0.7645","0.7674","0.7618","0.764"
"134","0.7563","0.7603","0.7624","0.7557","0.7668"
"135","0.7566","0.7592","0.7614","0.7571","0.7634"
"136","0.7606","0.7662","0.7586","0.7576","0.7612"
"137","0.7516","0.76","0.7619","0.7591","0.7622"
"138","0.76","0.7625","0.7621","0.7568","0.7631"
"139","0.7566","0.759","0.7539","0.7552","0.7618"
"140","0.7583","0.7639","0.7592","0.7555","0.7587"
"141","0.7568","0.7565","0.757","0.7533","0.7631"
"142","0.7552","0.7547","0.756","0.753","0.7638"
"143","0.7499","0.7562","0.7546","0.746","0.7648"
"144","0.7531","0.7544","0.7533","0.7494","0.762"
"145","0.7514","0.7538","0.7593","0.7563","0.758"
"146","0.756","0.7553","0.7621","0.7519","0.7552"
"147","0.7538","0.7547","0.7563","0.7528","0.7574"
"148","0.7513","0.7585","0.7554","0.7515","0.7607"
"149","0.7483","0.7537","0.7559","0.752","0.7601"
"150","0.7577","0.7523","0.76","0.753","0.7572"
"151","0.7476","0.749","0.7589","0.748","0.7492"
"152","0.7516","0.7508","0.7551","0.7501","0.7534"
"153","0.7514","0.758","0.7558","0.7465","0.7538"
"154","0.7459","0.7537","0.7516","0.7503","0.7542"
"155","0.7506","0.7492","0.7533","0.7492","0.7542"
"156","0.747","0.7553","0.7563","0.7537","0.7561"
"157","0.7503","0.7517","0.7577","0.7481","0.7489"
"158","0.7493","0.7498","0.7558","0.7479","0.7499"
"159","0.75","0.7509","0.7498","0.7471","0.7541"
"160","0.7451","0.7576","0.7542","0.7438","0.7539"
"161","0.7651","0.7693","0.7702","0.7624","0.7678"
"162","0.7655","0.7661","0.7698","0.7617","0.7699"
"163","0.7678","0.7673","0.7737","0.7613","0.7691"
"164","0.767","0.7652","0.7717","0.7639","0.7672"
"165","0.7648","0.7694","0.7707","0.764","0.7698"
"166","0.7655","0.7671","0.7703","0.7649","0.7672"
"167","0.7668","0.767","0.7725","0.7655","0.7699"
"168","0.7677","0.7644","0.7735","0.7646","0.7703"
"169","0.7676","0.7685","0.7721","0.766","0.7714"
"170","0.7645","0.7677","0.7701","0.7665","0.7706"
"171","0.7678","0.7697","0.77","0.7683","0.7726"
"172","0.7673","0.7671","0.7734","0.7651","0.77"
"173","0.7703","0.7659","0.7739","0.766","0.7711"
"174","0.7708","0.7671","0.7715","0.7643","0.7697"
"175","0.766","0.7657","0.7712","0.7663","0.7684"
"176","0.7692","0.7652","0.7713","0.7673","0.77"
"177","0.767","0.7669","0.7724","0.7641","0.7714"
"178","0.7687","0.7691","0.7716","0.7648","0.7722"
"179","0.7669","0.7679","0.7734","0.7641","0.7706"
"180","0.7661","0.7644","0.7715","0.7648","0.7719"
"181","0.7666","0.7646","0.7725","0.7645","0.7696"
"182","0.7685","0.7668","0.7739","0.7673","0.7714"
"183","0.7657","0.7681","0.7704","0.7669","0.7693"
"184","0.7679","0.7688","0.7736","0.7653","0.7705"
"185","0.7686","0.7672","0.7736","0.7646","0.7706"
"186","0.765","0.7682","0.7705","0.7638","0.7692"
"187","0.7665","0.7677","0.7728","0.7659","0.7728"
"188","0.7667","0.7673","0.7723","0.7655","0.77"
"189","0.7653","0.7717","0.7732","0.7639","0.7715"
"190","0.7655","0.7663","0.7712","0.7643","0.7702"
"191","0.7649","0.7659","0.7705","0.7632","0.7678"
"192","0.7638","0.7666","0.7693","0.7622","0.7692"
"193","0.762","0.7675","0.7734","0.7646","0.768"
"194","0.7638","0.7649","0.772","0.7653","0.7684"
"195","0.7677","0.7675","0.7732","0.7642","0.77"
"196","0.7682","0.7682","0.7727","0.7654","0.771"
"197","0.7661","0.7697","0.7727","0.7656","0.7678"
"198","0.7655","0.7671","0.7709","0.7643","0.7713"
"199","0.7668","0.7676","0.7716","0.763","0.77"
"200","0.769","0.7674","0.7701","0.7653","0.7721"
