"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"112","0.6823","0.7103","0.6952","0.6726","0.6894"
"113","0.6733","0.6844","0.6736","0.674","0.6984"
"114","0.6832","0.6813","0.6764","0.6806","0.6962"
"115","0.6903","0.6745","0.6874","0.6764","0.6903"
"116","0.6789","0.686","0.6891","0.7032","0.6865"
"117","0.6891","0.6774","0.6788","0.6936","0.6977"
"118","0.6888","0.6957","0.6687","0.6903","0.7098"
"119","0.6984","0.6962","0.6793","0.6766","0.6955"
"120","0.6927","0.6938","0.6834","0.6833","0.6939"
"121","0.7454","0.7529","0.7496","0.736","0.7437"
"122","0.7563","0.7567","0.7513","0.7446","0.7485"
"123","0.7532","0.7555","0.7527","0.7536","0.7553"
"124","0.7531","0.7593","0.7591","0.7478","0.7583"
"125","0.7529","0.7557","0.7586","0.7508","0.7567"
"126","0.7493","0.7569","0.7583","0.7526","0.7594"
"127","0.7544","0.7611","0.7539","0.7497","0.7511"
"128","0.7539","0.76","0.7533","0.752","0.7587"
"129","0.7585","0.7512","0.7484","0.7557","0.7554"
"130","0.7554","0.7625","0.7483","0.7569","0.7612"
"131","0.756","0.7465","0.7582","0.7502","0.7543"
"132","0.7592","0.7541","0.7517","0.7635","0.7549"
"133","0.7601","0.7586","0.7509","0.7598","0.763"
"134","0.757","0.752","0.7514","0.7397","0.7568"
"135","0.755","0.7584","0.7602","0.7546","0.7493"
"136","0.7531","0.7549","0.7496","0.7614","0.7617"
"137","0.7528","0.7604","0.7597","0.7497","0.7507"
"138","0.7649","0.757","0.7512","0.7589","0.7598"
"139","0.7529","0.7578","0.7543","0.7506","0.7575"
"140","0.7501","0.7529","0.7482","0.7574","0.7569"
"141","0.7436","0.7588","0.7566","0.7481","0.7552"
"142","0.7552","0.7569","0.7595","0.75","0.7601"
"143","0.7467","0.7552","0.755","0.7507","0.7553"
"144","0.7554","0.7472","0.7423","0.7587","0.7578"
"145","0.7611","0.7551","0.7507","0.7481","0.7516"
"146","0.7565","0.746","0.7524","0.7531","0.7572"
"147","0.7505","0.7535","0.7456","0.749","0.7495"
"148","0.7485","0.7571","0.7451","0.751","0.7517"
"149","0.7488","0.7466","0.7521","0.7591","0.7573"
"150","0.7603","0.7576","0.7502","0.7467","0.758"
"151","0.7503","0.7483","0.7349","0.7428","0.7472"
"152","0.7401","0.754","0.7553","0.7575","0.7415"
"153","0.7563","0.7479","0.7505","0.7482","0.7518"
"154","0.7581","0.7544","0.747","0.752","0.7596"
"155","0.7557","0.7578","0.7552","0.7579","0.7491"
"156","0.7563","0.7502","0.7435","0.7535","0.7408"
"157","0.7453","0.7474","0.7515","0.7524","0.7462"
"158","0.76","0.7575","0.7523","0.7541","0.7566"
"159","0.7498","0.7421","0.75","0.7493","0.7467"
"160","0.7567","0.7414","0.7417","0.7562","0.7524"
"161","0.7689","0.7709","0.7631","0.7675","0.7675"
"162","0.7606","0.7667","0.7665","0.762","0.771"
"163","0.7683","0.7732","0.7691","0.7711","0.7682"
"164","0.7724","0.7732","0.7738","0.7655","0.7685"
"165","0.7632","0.7735","0.7685","0.7638","0.7729"
"166","0.7694","0.7733","0.7693","0.7717","0.777"
"167","0.7677","0.7675","0.7716","0.7672","0.7687"
"168","0.7653","0.7723","0.7668","0.7724","0.7692"
"169","0.7726","0.7737","0.7714","0.7732","0.7694"
"170","0.7695","0.7666","0.7742","0.7729","0.7727"
"171","0.7568","0.768","0.7659","0.7726","0.7749"
"172","0.7727","0.7715","0.7744","0.7727","0.7695"
"173","0.7697","0.7694","0.7761","0.775","0.7748"
"174","0.7719","0.769","0.7715","0.7658","0.7708"
"175","0.7726","0.7658","0.7643","0.7712","0.7739"
"176","0.7674","0.7748","0.773","0.7733","0.7666"
"177","0.7699","0.7705","0.764","0.7717","0.7758"
"178","0.7703","0.7725","0.7742","0.771","0.7656"
"179","0.767","0.771","0.7662","0.7716","0.7597"
"180","0.7733","0.7661","0.7691","0.7797","0.7702"
"181","0.767","0.7672","0.7663","0.7734","0.7706"
"182","0.7724","0.7672","0.7764","0.7709","0.7735"
"183","0.7639","0.7701","0.7685","0.7688","0.773"
"184","0.7743","0.7657","0.7669","0.7747","0.781"
"185","0.7722","0.7733","0.7694","0.7759","0.7639"
"186","0.7673","0.7675","0.7743","0.7784","0.7755"
"187","0.7643","0.7692","0.7761","0.7748","0.7709"
"188","0.768","0.7732","0.7689","0.7645","0.7689"
"189","0.7702","0.7727","0.7674","0.7746","0.7716"
"190","0.7697","0.7744","0.761","0.7714","0.7614"
"191","0.7596","0.7698","0.7678","0.7659","0.7736"
"192","0.7635","0.7757","0.777","0.7705","0.7764"
"193","0.7733","0.7628","0.7688","0.7745","0.769"
"194","0.7697","0.7643","0.7705","0.775","0.7691"
"195","0.7695","0.7717","0.7669","0.7723","0.7716"
"196","0.7704","0.7713","0.7665","0.7723","0.7759"
"197","0.7734","0.7679","0.7757","0.766","0.7775"
"198","0.7708","0.7803","0.7808","0.7751","0.7725"
"199","0.7643","0.7707","0.7678","0.7724","0.7729"
"200","0.7743","0.7713","0.7733","0.775","0.7676"
