"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"1","0.5144","0.4667","0.5314","0.5514","0.5168"
"2","0.6342","0.6079","0.6151","0.6273","0.6393"
"3","0.7032","0.7278","0.7202","0.639","0.714"
"4","0.7496","0.756","0.7438","0.7569","0.6624"
"5","0.7965","0.737","0.7573","0.7578","0.7461"
"6","0.7469","0.7605","0.778","0.711","0.7583"
"7","0.7816","0.7638","0.7606","0.7966","0.7896"
"8","0.7571","0.8018","0.8036","0.7689","0.7829"
"9","0.7743","0.7689","0.781","0.7422","0.7756"
"10","0.7679","0.8044","0.7845","0.7765","0.7658"
"11","0.7918","0.7743","0.8009","0.785","0.7947"
"12","0.8118","0.7519","0.7899","0.7689","0.7808"
"13","0.7892","0.7836","0.7974","0.7982","0.7951"
"14","0.8227","0.8088","0.7818","0.8074","0.8064"
"15","0.8057","0.8247","0.7903","0.7853","0.7448"
"16","0.8153","0.8246","0.7903","0.8039","0.8148"
"17","0.769","0.8148","0.7652","0.7758","0.7848"
"18","0.774","0.758","0.797","0.7789","0.7437"
"19","0.798","0.7765","0.8043","0.7577","0.7681"
"20","0.7796","0.7745","0.7369","0.7784","0.7889"
"21","0.7454","0.8136","0.7916","0.8053","0.7734"
"22","0.7744","0.7568","0.7765","0.8169","0.8018"
"23","0.7858","0.8206","0.8188","0.7658","0.7888"
"24","0.7767","0.8105","0.7787","0.7944","0.817"
"25","0.7763","0.7835","0.8211","0.7965","0.7527"
"26","0.8265","0.7569","0.7736","0.7873","0.7521"
"27","0.8192","0.797","0.8039","0.7875","0.7353"
"28","0.8117","0.7953","0.7962","0.791","0.7926"
"29","0.8131","0.8116","0.8013","0.7577","0.7779"
"30","0.8217","0.7343","0.8086","0.8015","0.7973"
"31","0.813","0.7757","0.7835","0.8002","0.7904"
"32","0.7994","0.8087","0.8216","0.8142","0.8338"
"33","0.795","0.8096","0.7901","0.8018","0.7698"
"34","0.8273","0.7738","0.8328","0.8186","0.8194"
"35","0.8196","0.8038","0.8328","0.7984","0.7987"
"36","0.7633","0.8017","0.8102","0.7189","0.7465"
"37","0.7719","0.8155","0.8461","0.7701","0.8149"
"38","0.7738","0.7439","0.78","0.8286","0.7838"
"39","0.7793","0.7491","0.793","0.8023","0.7998"
"40","0.7871","0.7654","0.837","0.8259","0.8228"
"41","0.8184","0.8214","0.8076","0.8316","0.7315"
"42","0.8126","0.812","0.7821","0.8159","0.8138"
"43","0.7638","0.8187","0.8117","0.7969","0.7976"
"44","0.7789","0.8144","0.8009","0.8086","0.8358"
"45","0.796","0.8199","0.8053","0.8133","0.8069"
"46","0.7967","0.8175","0.7761","0.7955","0.8308"
"47","0.7791","0.7983","0.7663","0.8075","0.8444"
"48","0.7837","0.792","0.7459","0.8143","0.8394"
"49","0.816","0.7994","0.7926","0.8132","0.7838"
"50","0.82","0.8297","0.8199","0.8309","0.8222"
"51","0.8382","0.8418","0.81","0.7996","0.8271"
"52","0.8271","0.8294","0.7848","0.8303","0.8102"
"53","0.8321","0.8429","0.7971","0.8054","0.7699"
"54","0.8197","0.8197","0.8113","0.8217","0.7896"
"55","0.8367","0.7685","0.7997","0.7387","0.8097"
"56","0.8338","0.8145","0.8019","0.8228","0.8152"
"57","0.8303","0.8117","0.7643","0.8301","0.8301"
"58","0.8493","0.7869","0.8492","0.8236","0.8445"
"59","0.8112","0.7906","0.8189","0.7993","0.8095"
"60","0.8048","0.8183","0.8307","0.8125","0.8422"
"61","0.911","0.9023","0.8994","0.9083","0.9003"
"62","0.9109","0.9068","0.9088","0.906","0.9028"
"63","0.9077","0.9064","0.8975","0.9059","0.9084"
"64","0.9071","0.8914","0.9095","0.9085","0.9036"
"65","0.9055","0.9106","0.9104","0.9119","0.9025"
"66","0.9071","0.9053","0.9089","0.9099","0.9046"
"67","0.9137","0.9118","0.884","0.9067","0.9052"
"68","0.9044","0.9141","0.9055","0.9059","0.9041"
"69","0.9102","0.9077","0.9071","0.9082","0.9065"
"70","0.8962","0.8998","0.9088","0.896","0.9037"
"71","0.9117","0.9144","0.9121","0.9062","0.9134"
"72","0.9053","0.9061","0.8946","0.906","0.9054"
"73","0.885","0.8968","0.9032","0.8869","0.8929"
"74","0.9033","0.8928","0.9038","0.9051","0.9016"
"75","0.8968","0.9042","0.915","0.8947","0.8794"
"76","0.9056","0.9114","0.8951","0.9067","0.8993"
"77","0.8827","0.8925","0.8948","0.8988","0.9096"
"78","0.9042","0.9105","0.8919","0.8984","0.9011"
"79","0.907","0.8982","0.9001","0.8985","0.9031"
"80","0.897","0.8893","0.8848","0.8899","0.8875"
"81","0.8972","0.8854","0.8877","0.889","0.8981"
"82","0.9052","0.9133","0.8963","0.9011","0.9029"
"83","0.9073","0.9013","0.8959","0.9104","0.9043"
"84","0.9088","0.9037","0.9032","0.9032","0.9124"
"85","0.9","0.9005","0.8931","0.9012","0.9075"
"86","0.8986","0.9054","0.898","0.9002","0.9075"
"87","0.9021","0.8906","0.8981","0.9053","0.8907"
"88","0.9133","0.9041","0.9043","0.9006","0.8983"
"89","0.8973","0.8972","0.9085","0.8982","0.9044"
"90","0.8947","0.8941","0.9059","0.8956","0.8985"
"91","0.8964","0.891","0.8963","0.9018","0.8906"
"92","0.9123","0.9116","0.8993","0.9039","0.8969"
"93","0.8938","0.9","0.9148","0.9079","0.9038"
"94","0.9102","0.8949","0.9119","0.9045","0.9011"
"95","0.8923","0.8928","0.9048","0.8868","0.8911"
"96","0.8994","0.9168","0.9077","0.9122","0.8999"
"97","0.8952","0.898","0.9046","0.9087","0.9074"
"98","0.9043","0.9","0.8954","0.901","0.9029"
"99","0.9174","0.9123","0.8945","0.9015","0.9103"
"100","0.911","0.8929","0.9035","0.8999","0.8977"
"101","0.8802","0.885","0.8956","0.8736","0.9062"
"102","0.9061","0.8881","0.8822","0.9037","0.9009"
"103","0.8928","0.9128","0.8932","0.8888","0.8966"
"104","0.8986","0.9013","0.9127","0.882","0.9025"
"105","0.9131","0.9081","0.9131","0.9051","0.905"
"106","0.902","0.8897","0.9023","0.9033","0.8994"
"107","0.9053","0.9007","0.8967","0.8996","0.9"
"108","0.8913","0.914","0.9098","0.9047","0.9033"
"109","0.8971","0.9079","0.9135","0.8982","0.905"
"110","0.9105","0.9114","0.9061","0.9026","0.9092"
"111","0.9175","0.8945","0.9126","0.9043","0.8995"
"112","0.9112","0.9135","0.9144","0.915","0.9115"
"113","0.9037","0.8971","0.9124","0.8971","0.8956"
"114","0.9012","0.9011","0.915","0.8942","0.9084"
"115","0.9012","0.9053","0.9064","0.9119","0.9049"
"116","0.9172","0.9105","0.915","0.9137","0.9081"
"117","0.9149","0.9135","0.8974","0.9013","0.9083"
"118","0.9054","0.9059","0.9107","0.9007","0.9192"
"119","0.9172","0.9093","0.9111","0.9032","0.9059"
"120","0.9051","0.8915","0.9069","0.9059","0.9091"
"121","0.9372","0.9379","0.9406","0.934","0.933"
"122","0.9387","0.9398","0.9383","0.9358","0.9361"
"123","0.9388","0.9428","0.9397","0.9388","0.9381"
"124","0.9382","0.9408","0.9423","0.9423","0.9406"
"125","0.94","0.9434","0.9424","0.9405","0.9378"
"126","0.9424","0.9445","0.9424","0.9373","0.9412"
"127","0.9417","0.9402","0.9407","0.9397","0.9422"
"128","0.94","0.9407","0.9391","0.9391","0.9396"
"129","0.9384","0.9422","0.9425","0.9383","0.9411"
"130","0.9385","0.9406","0.9435","0.9401","0.9382"
"131","0.945","0.9438","0.9439","0.9431","0.9422"
"132","0.9429","0.9451","0.9408","0.9411","0.94"
"133","0.9416","0.9427","0.9406","0.9363","0.933"
"134","0.9436","0.9424","0.9438","0.9441","0.9425"
"135","0.9423","0.9425","0.9425","0.9394","0.9388"
"136","0.9421","0.9452","0.9438","0.943","0.9384"
"137","0.9402","0.9393","0.9384","0.9376","0.9385"
"138","0.9404","0.9395","0.9441","0.9419","0.937"
"139","0.9433","0.9441","0.9398","0.9442","0.9388"
"140","0.943","0.9408","0.9401","0.9409","0.9418"
"141","0.9428","0.9422","0.9384","0.9396","0.9334"
"142","0.9396","0.9452","0.9401","0.9433","0.9441"
"143","0.9427","0.9407","0.9441","0.9457","0.9403"
"144","0.9406","0.9424","0.9406","0.9464","0.9386"
"145","0.9402","0.9426","0.9425","0.9413","0.9414"
"146","0.9404","0.9406","0.94","0.9406","0.939"
"147","0.9373","0.935","0.9443","0.9378","0.936"
"148","0.9381","0.9333","0.9428","0.9399","0.9354"
"149","0.9415","0.9418","0.9404","0.9418","0.9442"
"150","0.9329","0.9379","0.942","0.9358","0.9361"
"151","0.9401","0.943","0.9407","0.9419","0.9434"
"152","0.9363","0.9398","0.9404","0.936","0.9405"
"153","0.9406","0.9395","0.9362","0.9426","0.941"
"154","0.9407","0.9407","0.9426","0.9377","0.9408"
"155","0.9384","0.9385","0.9379","0.9351","0.9378"
"156","0.9384","0.9389","0.9426","0.9392","0.9379"
"157","0.9378","0.9462","0.9419","0.9384","0.9393"
"158","0.9403","0.9378","0.9418","0.9375","0.9387"
"159","0.9346","0.9343","0.9413","0.9358","0.9291"
"160","0.9409","0.9364","0.9391","0.9388","0.9358"
"161","0.947","0.9484","0.9507","0.9492","0.9453"
"162","0.9498","0.9484","0.9508","0.946","0.946"
"163","0.9502","0.9487","0.9499","0.9485","0.9484"
"164","0.9504","0.9487","0.9508","0.949","0.948"
"165","0.9492","0.9509","0.9535","0.9475","0.9482"
"166","0.9504","0.9498","0.9531","0.9501","0.9477"
"167","0.9486","0.9516","0.95","0.9502","0.9504"
"168","0.9495","0.9488","0.9503","0.9499","0.9458"
"169","0.9508","0.9501","0.9514","0.9483","0.9496"
"170","0.9504","0.9513","0.9492","0.9509","0.95"
"171","0.9486","0.9502","0.9499","0.9502","0.9487"
"172","0.949","0.9494","0.9498","0.9482","0.9477"
"173","0.9506","0.9508","0.9503","0.9486","0.951"
"174","0.9497","0.9502","0.951","0.9497","0.9487"
"175","0.95","0.9514","0.9504","0.9504","0.9488"
"176","0.9511","0.9521","0.952","0.9514","0.9505"
"177","0.9499","0.9512","0.9478","0.9507","0.9482"
"178","0.9523","0.9512","0.9501","0.9497","0.9512"
"179","0.9504","0.9488","0.9522","0.9488","0.9492"
"180","0.9512","0.9502","0.9492","0.9503","0.9501"
"181","0.9538","0.9531","0.9477","0.948","0.9518"
"182","0.9503","0.9514","0.9493","0.9483","0.9522"
"183","0.9523","0.95","0.952","0.9485","0.9492"
"184","0.9489","0.9484","0.9493","0.9505","0.9505"
"185","0.9498","0.9504","0.9502","0.9502","0.9487"
"186","0.9498","0.9511","0.952","0.9525","0.9511"
"187","0.9498","0.9502","0.9542","0.9504","0.9534"
"188","0.949","0.953","0.9508","0.9501","0.9474"
"189","0.9493","0.949","0.9526","0.9488","0.9499"
"190","0.9484","0.95","0.9473","0.9503","0.9501"
"191","0.9494","0.9516","0.9498","0.9494","0.9515"
"192","0.9488","0.9486","0.9516","0.9481","0.9504"
"193","0.9484","0.9499","0.9529","0.948","0.9489"
"194","0.9476","0.9492","0.9517","0.9486","0.948"
"195","0.9474","0.9515","0.9517","0.9494","0.9479"
"196","0.9477","0.9499","0.9513","0.9496","0.951"
"197","0.9468","0.95","0.9497","0.949","0.9492"
"198","0.947","0.9538","0.9509","0.9497","0.948"
"199","0.9488","0.9504","0.9491","0.9494","0.9481"
"200","0.951","0.9504","0.9518","0.9511","0.9492"
