"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"112","0.6333","0.5976","0.6337","0.6266","0.6244"
"113","0.634","0.6173","0.6019","0.62","0.6217"
"114","0.6167","0.6248","0.6362","0.6186","0.6217"
"115","0.6108","0.6288","0.6188","0.6245","0.6124"
"116","0.6182","0.6224","0.6172","0.6222","0.6139"
"117","0.6227","0.627","0.6253","0.6346","0.6317"
"118","0.6189","0.6217","0.6192","0.6343","0.6188"
"119","0.6219","0.6304","0.623","0.6029","0.627"
"120","0.6237","0.6135","0.6191","0.6386","0.6252"
"121","0.6838","0.6852","0.6827","0.6853","0.683"
"122","0.6889","0.6833","0.6846","0.6903","0.6858"
"123","0.6874","0.6861","0.6869","0.692","0.6881"
"124","0.6885","0.6918","0.6877","0.6931","0.6878"
"125","0.6902","0.6877","0.6874","0.6932","0.6909"
"126","0.6906","0.6888","0.6913","0.6879","0.6903"
"127","0.6911","0.6849","0.689","0.6894","0.6933"
"128","0.6943","0.6908","0.694","0.6903","0.6932"
"129","0.691","0.6907","0.6929","0.6917","0.6905"
"130","0.6936","0.6908","0.69","0.6925","0.69"
"131","0.6922","0.6909","0.6893","0.6917","0.6906"
"132","0.6895","0.6921","0.6912","0.6901","0.6914"
"133","0.6895","0.6904","0.6906","0.6901","0.6919"
"134","0.6907","0.6907","0.6931","0.693","0.6925"
"135","0.6956","0.6894","0.692","0.6912","0.6914"
"136","0.6914","0.6891","0.6901","0.693","0.6907"
"137","0.6906","0.6926","0.6913","0.6928","0.6893"
"138","0.6907","0.6919","0.6924","0.6908","0.6885"
"139","0.6949","0.6928","0.6872","0.6928","0.6864"
"140","0.6921","0.6854","0.6899","0.6894","0.6898"
"141","0.6946","0.6889","0.6852","0.6911","0.69"
"142","0.694","0.6872","0.6942","0.6882","0.6908"
"143","0.6915","0.688","0.6912","0.6906","0.6906"
"144","0.6938","0.6908","0.6947","0.688","0.6937"
"145","0.6925","0.6923","0.6897","0.6921","0.6951"
"146","0.6883","0.6886","0.6887","0.6897","0.6873"
"147","0.6919","0.6865","0.6898","0.6898","0.688"
"148","0.6907","0.6879","0.6927","0.6927","0.6892"
"149","0.6873","0.6864","0.6923","0.6908","0.6934"
"150","0.6875","0.6867","0.6822","0.6907","0.6895"
"151","0.6886","0.6881","0.6916","0.6897","0.6943"
"152","0.6904","0.686","0.6882","0.6858","0.6894"
"153","0.6939","0.6858","0.6911","0.6809","0.6884"
"154","0.6865","0.6906","0.69","0.6863","0.6876"
"155","0.6929","0.6885","0.6929","0.6879","0.6857"
"156","0.6933","0.6867","0.6911","0.6895","0.6917"
"157","0.6918","0.6861","0.6889","0.6839","0.6893"
"158","0.6861","0.6863","0.6851","0.6854","0.6872"
"159","0.6896","0.6832","0.6915","0.6856","0.6904"
"160","0.6921","0.6846","0.688","0.685","0.6875"
"161","0.6945","0.6939","0.6976","0.6938","0.6979"
"162","0.6976","0.6921","0.6978","0.6943","0.6961"
"163","0.6995","0.6967","0.6987","0.6974","0.6974"
"164","0.6975","0.6972","0.6995","0.6964","0.6977"
"165","0.6978","0.6992","0.7008","0.6955","0.6981"
"166","0.698","0.6983","0.6989","0.6936","0.6972"
"167","0.6995","0.6975","0.7011","0.6939","0.6982"
"168","0.6973","0.696","0.7017","0.6953","0.6973"
"169","0.6993","0.6968","0.7004","0.6966","0.6977"
"170","0.6984","0.6979","0.7003","0.6975","0.6982"
"171","0.6979","0.6971","0.6972","0.695","0.6991"
"172","0.699","0.6972","0.6984","0.6961","0.6979"
"173","0.6978","0.6979","0.7003","0.6953","0.6991"
"174","0.6992","0.6962","0.6989","0.6941","0.6984"
"175","0.6987","0.6979","0.698","0.6956","0.6983"
"176","0.698","0.6973","0.6989","0.696","0.6959"
"177","0.6992","0.6982","0.6991","0.6953","0.6982"
"178","0.6991","0.6959","0.6992","0.6953","0.6986"
"179","0.7011","0.6966","0.6981","0.6924","0.6988"
"180","0.6988","0.6995","0.6975","0.6966","0.6991"
"181","0.7","0.6978","0.6991","0.6943","0.7012"
"182","0.6998","0.697","0.6996","0.6951","0.699"
"183","0.6998","0.6973","0.6996","0.6961","0.6987"
"184","0.7019","0.6964","0.6989","0.6943","0.7003"
"185","0.7014","0.6991","0.7037","0.6948","0.6976"
"186","0.702","0.6985","0.7005","0.695","0.6993"
"187","0.702","0.6953","0.699","0.6961","0.6999"
"188","0.7023","0.6975","0.6994","0.694","0.6993"
"189","0.6989","0.6968","0.6979","0.6939","0.6994"
"190","0.6978","0.6954","0.7004","0.6956","0.7015"
"191","0.6987","0.6974","0.7005","0.6961","0.7012"
"192","0.698","0.6968","0.699","0.6975","0.7015"
"193","0.6987","0.6957","0.6996","0.6953","0.7015"
"194","0.7037","0.6969","0.6999","0.6948","0.7027"
"195","0.6995","0.6976","0.7","0.6948","0.7"
"196","0.7015","0.6976","0.7001","0.6985","0.698"
"197","0.7019","0.6973","0.6996","0.6965","0.701"
"198","0.6987","0.6973","0.6967","0.6979","0.701"
"199","0.7024","0.6976","0.7004","0.696","0.7006"
"200","0.7002","0.6988","0.6997","0.6981","0.6996"
