"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"112","0.8707","0.873","0.8739","0.8711","0.8731"
"113","0.8707","0.8739","0.8738","0.8727","0.8737"
"114","0.8717","0.8721","0.8732","0.8725","0.8735"
"115","0.8729","0.8745","0.873","0.8742","0.8721"
"116","0.8715","0.8748","0.8752","0.8727","0.8732"
"117","0.8727","0.8744","0.8746","0.8721","0.8742"
"118","0.8725","0.8754","0.8738","0.8728","0.874"
"119","0.8728","0.8743","0.8746","0.8711","0.874"
"120","0.873","0.8731","0.8754","0.8721","0.8759"
"121","0.8738","0.8748","0.8757","0.8734","0.8765"
"122","0.8733","0.8745","0.8762","0.8734","0.8766"
"123","0.8745","0.8742","0.8755","0.8729","0.8768"
"124","0.875","0.876","0.8757","0.8724","0.8768"
"125","0.8742","0.8758","0.8764","0.8742","0.8764"
"126","0.8744","0.8766","0.8764","0.8734","0.878"
"127","0.8751","0.8753","0.8759","0.8737","0.8768"
"128","0.8751","0.8757","0.8758","0.8738","0.8769"
"129","0.8747","0.8769","0.8765","0.8746","0.878"
"130","0.8744","0.8761","0.8755","0.874","0.8778"
"131","0.8745","0.8763","0.876","0.8741","0.8774"
"132","0.8742","0.8767","0.8768","0.8746","0.8786"
"133","0.8735","0.8763","0.8762","0.8742","0.8769"
"134","0.8739","0.876","0.875","0.8732","0.8775"
"135","0.8742","0.8764","0.8767","0.8739","0.8775"
"136","0.8751","0.876","0.8745","0.874","0.8783"
"137","0.8751","0.8778","0.8759","0.8742","0.8779"
"138","0.8736","0.8765","0.8754","0.8741","0.878"
"139","0.8747","0.8755","0.8756","0.8728","0.8775"
"140","0.8736","0.8746","0.8756","0.8741","0.8779"
"141","0.8747","0.8769","0.8754","0.8745","0.8769"
"142","0.8738","0.8774","0.8768","0.8745","0.8774"
"143","0.8734","0.8775","0.8748","0.8742","0.8774"
"144","0.8748","0.8759","0.8749","0.8737","0.8771"
"145","0.8744","0.8751","0.8757","0.8744","0.8772"
"146","0.8747","0.8761","0.8758","0.8747","0.8775"
"147","0.8741","0.8775","0.8751","0.875","0.878"
"148","0.8741","0.8761","0.8752","0.8743","0.8767"
