"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"111","0.8846","0.8846","0.8846","0.8846","0.8846"
"112","0.8828","0.8828","0.8828","0.8828","0.8828"
"113","0.8336","0.8336","0.8336","0.8336","0.8336"
"114","0.8835","0.8835","0.8835","0.8835","0.8835"
"115","0.8693","0.8693","0.8693","0.8693","0.8693"
"116","0.8745","0.8745","0.8745","0.8745","0.8745"
"117","0.8909","0.8909","0.8909","0.8909","0.8909"
"118","0.8832","0.8832","0.8832","0.8832","0.8832"
"119","0.8766","0.8766","0.8766","0.8766","0.8766"
"120","0.8803","0.8803","0.8803","0.8803","0.8803"
"121","0.9085","0.9085","0.9085","0.9085","0.9085"
"122","0.9132","0.9132","0.9132","0.9132","0.9132"
"123","0.9152","0.9152","0.9152","0.9152","0.9152"
"124","0.9147","0.9147","0.9147","0.9147","0.9147"
"125","0.915","0.915","0.915","0.915","0.915"
"126","0.9183","0.9183","0.9183","0.9183","0.9183"
"127","0.9098","0.9098","0.9098","0.9098","0.9098"
"128","0.9182","0.9182","0.9182","0.9182","0.9182"
"129","0.9172","0.9172","0.9172","0.9172","0.9172"
"130","0.9142","0.9142","0.9142","0.9142","0.9142"
"131","0.9186","0.9186","0.9186","0.9186","0.9186"
"132","0.9136","0.9136","0.9136","0.9136","0.9136"
"133","0.9145","0.9145","0.9145","0.9145","0.9145"
"134","0.9177","0.9177","0.9177","0.9177","0.9177"
"135","0.9161","0.9161","0.9161","0.9161","0.9161"
"136","0.919","0.919","0.919","0.919","0.919"
"137","0.9173","0.9173","0.9173","0.9173","0.9173"
"138","0.9141","0.9141","0.9141","0.9141","0.9141"
"139","0.9214","0.9214","0.9214","0.9214","0.9214"
"140","0.917","0.917","0.917","0.917","0.917"
"141","0.9207","0.9207","0.9207","0.9207","0.9207"
"142","0.92","0.92","0.92","0.92","0.92"
"143","0.9205","0.9205","0.9205","0.9205","0.9205"
"144","0.9174","0.9174","0.9174","0.9174","0.9174"
"145","0.9168","0.9168","0.9168","0.9168","0.9168"
"146","0.9219","0.9219","0.9219","0.9219","0.9219"
"147","0.9163","0.9163","0.9163","0.9163","0.9163"
"148","0.9196","0.9196","0.9196","0.9196","0.9196"
"149","0.9161","0.9161","0.9161","0.9161","0.9161"
"150","0.9156","0.9156","0.9156","0.9156","0.9156"
