"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"111","0.9099","0.9143","0.9202","0.9012","0.9141"
"112","0.9064","0.9086","0.8991","0.911","0.9123"
"113","0.9062","0.9096","0.9087","0.9061","0.9067"
"114","0.8933","0.9154","0.9194","0.9099","0.8946"
"115","0.9122","0.8922","0.9029","0.9085","0.9132"
"116","0.8968","0.9192","0.9088","0.9096","0.9004"
"117","0.919","0.9162","0.9138","0.9125","0.9133"
"118","0.9043","0.9103","0.9128","0.9146","0.9126"
"119","0.9111","0.908","0.9159","0.9135","0.9159"
"120","0.9174","0.9086","0.9146","0.9187","0.9191"
"121","0.9404","0.9428","0.9405","0.9421","0.9405"
"122","0.9436","0.9452","0.9473","0.9477","0.9426"
"123","0.9444","0.945","0.9457","0.9449","0.9466"
"124","0.9434","0.9467","0.9468","0.9451","0.947"
"125","0.9441","0.9485","0.9469","0.9452","0.9473"
"126","0.9459","0.9463","0.9458","0.9461","0.9448"
"127","0.9467","0.9457","0.9478","0.9444","0.9461"
"128","0.9456","0.9449","0.9454","0.9448","0.9448"
"129","0.9456","0.9489","0.9473","0.941","0.9466"
"130","0.9458","0.9448","0.9453","0.9443","0.9486"
"131","0.9446","0.9435","0.9445","0.9433","0.9465"
"132","0.9414","0.9468","0.9496","0.9416","0.945"
"133","0.9452","0.9468","0.9456","0.9442","0.9459"
"134","0.9443","0.9467","0.947","0.9431","0.9438"
"135","0.9434","0.9463","0.9456","0.9458","0.9476"
"136","0.9428","0.9461","0.946","0.9434","0.9472"
"137","0.9432","0.9463","0.9458","0.9462","0.9469"
"138","0.9428","0.9464","0.9449","0.9448","0.9454"
"139","0.9431","0.9483","0.9459","0.9456","0.947"
"140","0.9429","0.9469","0.9459","0.9446","0.944"
"141","0.9435","0.9456","0.9437","0.9478","0.945"
"142","0.9433","0.9462","0.9469","0.9443","0.9438"
"143","0.9455","0.9472","0.9492","0.9436","0.9438"
"144","0.9437","0.9452","0.944","0.9434","0.9453"
"145","0.9436","0.9458","0.9428","0.9436","0.9468"
"146","0.9429","0.9485","0.9496","0.9422","0.9471"
