"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"111","0.6829","0.6991","0.692","0.6798","0.6821"
"112","0.6864","0.705","0.6853","0.6789","0.6953"
"113","0.6898","0.7068","0.6975","0.6751","0.6967"
"114","0.6892","0.7073","0.6891","0.6756","0.687"
"115","0.7022","0.7042","0.6979","0.6872","0.6965"
"116","0.696","0.6938","0.6912","0.6796","0.6789"
"117","0.6917","0.7159","0.6885","0.6858","0.6887"
"118","0.6923","0.707","0.6923","0.6831","0.6959"
"119","0.7076","0.7008","0.6982","0.681","0.6785"
"120","0.7042","0.7041","0.6868","0.6871","0.6968"
"121","0.7246","0.7332","0.7183","0.7141","0.7181"
"122","0.7299","0.7281","0.7274","0.7125","0.7221"
"123","0.7258","0.7364","0.7275","0.7146","0.7267"
"124","0.7258","0.7381","0.7236","0.7058","0.7228"
"125","0.731","0.7409","0.7275","0.7165","0.7315"
"126","0.7333","0.7378","0.7276","0.7174","0.7275"
"127","0.7352","0.7347","0.7304","0.7229","0.7305"
"128","0.7349","0.7437","0.7271","0.7191","0.7311"
"129","0.7298","0.7437","0.7324","0.7184","0.7328"
"130","0.7329","0.7465","0.7326","0.7245","0.7329"
"131","0.7315","0.7316","0.7298","0.7148","0.7271"
"132","0.7343","0.741","0.7349","0.7152","0.7372"
"133","0.7377","0.7388","0.7297","0.7144","0.726"
"134","0.7342","0.7445","0.7318","0.7241","0.7333"
"135","0.7337","0.7437","0.7336","0.7265","0.7376"
"136","0.7353","0.742","0.7316","0.7153","0.7338"
"137","0.7367","0.7406","0.7313","0.7202","0.7331"
"138","0.7351","0.7395","0.7336","0.7224","0.7386"
"139","0.7375","0.7431","0.7253","0.7266","0.7305"
"140","0.7379","0.7434","0.7359","0.7231","0.7315"
"141","0.7408","0.745","0.7352","0.7204","0.7338"
"142","0.7372","0.7538","0.7351","0.7185","0.7394"
"143","0.7347","0.7432","0.7298","0.7219","0.7367"
"144","0.7329","0.7389","0.7398","0.7242","0.7325"
"145","0.7402","0.7461","0.7351","0.7257","0.7394"
"146","0.736","0.7437","0.7327","0.7202","0.729"
"147","0.7384","0.7496","0.7369","0.7287","0.7377"
"148","0.7391","0.7482","0.7375","0.7178","0.7394"
"149","0.7349","0.7402","0.7304","0.7172","0.7367"
"150","0.7381","0.7483","0.736","0.7135","0.7383"
"151","0.7402","0.7478","0.7385","0.7299","0.7379"
"152","0.7383","0.7414","0.7304","0.7167","0.7311"
"153","0.7385","0.7467","0.7347","0.7225","0.7241"
"154","0.7393","0.755","0.736","0.7274","0.7304"
"155","0.7432","0.7496","0.7377","0.7234","0.7405"
"156","0.7374","0.7467","0.7296","0.7247","0.7376"
"157","0.7354","0.7473","0.7371","0.7204","0.7367"
"158","0.7405","0.742","0.7392","0.7208","0.733"
"159","0.739","0.7394","0.7386","0.7321","0.7327"
"160","0.7307","0.7329","0.7334","0.7163","0.7332"
"161","0.7488","0.7564","0.7455","0.7352","0.7495"
"162","0.7494","0.7582","0.7458","0.7374","0.7481"
"163","0.7494","0.7624","0.7491","0.7373","0.7468"
"164","0.7486","0.7539","0.7441","0.736","0.7465"
"165","0.7475","0.7604","0.7455","0.7352","0.7462"
"166","0.7483","0.7595","0.7464","0.7369","0.7474"
"167","0.7509","0.7617","0.7449","0.7378","0.747"
"168","0.7504","0.757","0.7503","0.7365","0.7504"
"169","0.752","0.7608","0.7452","0.7362","0.7491"
"170","0.7516","0.7603","0.7461","0.7381","0.7501"
"171","0.752","0.7579","0.7459","0.7384","0.7461"
"172","0.7503","0.7575","0.7465","0.7365","0.7474"
"173","0.7514","0.7601","0.746","0.7389","0.7482"
"174","0.7506","0.7589","0.7486","0.7381","0.7494"
"175","0.7508","0.7569","0.7474","0.7399","0.7489"
"176","0.7535","0.7574","0.7486","0.7401","0.7472"
"177","0.751","0.7621","0.7477","0.7429","0.7509"
"178","0.7536","0.7639","0.7471","0.7384","0.749"
"179","0.7518","0.7585","0.7469","0.7408","0.7509"
"180","0.7516","0.7591","0.7488","0.7402","0.7476"
"181","0.7506","0.7606","0.7526","0.7409","0.7462"
"182","0.7519","0.7626","0.7489","0.7399","0.7483"
"183","0.7536","0.7611","0.7507","0.7391","0.7494"
"184","0.7518","0.7604","0.7503","0.7405","0.7501"
"185","0.7508","0.7625","0.7496","0.7438","0.7508"
"186","0.7496","0.7612","0.7478","0.7417","0.7488"
"187","0.7527","0.7654","0.7498","0.7419","0.7511"
"188","0.7514","0.7582","0.7477","0.7434","0.7463"
"189","0.7522","0.7576","0.749","0.7362","0.7497"
"190","0.7482","0.7585","0.752","0.7374","0.7463"
"191","0.7539","0.761","0.7489","0.7371","0.7493"
"192","0.7553","0.7614","0.748","0.7385","0.7498"
"193","0.7544","0.7648","0.7482","0.741","0.7499"
"194","0.7548","0.7624","0.7524","0.742","0.7521"
"195","0.7537","0.7622","0.7503","0.7436","0.7511"
"196","0.7535","0.761","0.7511","0.7435","0.7508"
"197","0.7544","0.7621","0.7501","0.7387","0.7504"
"198","0.753","0.7664","0.7519","0.7415","0.7504"
"199","0.7502","0.7601","0.7472","0.7383","0.7515"
"200","0.7542","0.7609","0.7514","0.7404","0.7508"
