"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"1","0.0226","0.0226","0.0226","0.0226","0.0226"
"2","0.0561","0.0561","0.0561","0.0561","0.0561"
"3","0.085","0.085","0.085","0.085","0.085"
"4","0.14","0.14","0.14","0.14","0.14"
"5","0.1687","0.1687","0.1687","0.1687","0.1687"
"6","0.2085","0.2085","0.2085","0.2085","0.2085"
"7","0.2522","0.2522","0.2522","0.2522","0.2522"
"8","0.2613","0.2613","0.2613","0.2613","0.2613"
"9","0.2303","0.2303","0.2303","0.2303","0.2303"
"10","0.3016","0.3016","0.3016","0.3016","0.3016"
"11","0.352","0.352","0.352","0.352","0.352"
"12","0.3206","0.3206","0.3206","0.3206","0.3206"
"13","0.3653","0.3653","0.3653","0.3653","0.3653"
"14","0.384","0.384","0.384","0.384","0.384"
"15","0.3748","0.3748","0.3748","0.3748","0.3748"
"16","0.4046","0.4046","0.4046","0.4046","0.4046"
"17","0.3954","0.3954","0.3954","0.3954","0.3954"
"18","0.4306","0.4306","0.4306","0.4306","0.4306"
"19","0.3927","0.3927","0.3927","0.3927","0.3927"
"20","0.3542","0.3542","0.3542","0.3542","0.3542"
"21","0.4107","0.4107","0.4107","0.4107","0.4107"
"22","0.4007","0.4007","0.4007","0.4007","0.4007"
"23","0.4275","0.4275","0.4275","0.4275","0.4275"
"24","0.4648","0.4648","0.4648","0.4648","0.4648"
"25","0.4465","0.4465","0.4465","0.4465","0.4465"
"26","0.4523","0.4523","0.4523","0.4523","0.4523"
"27","0.4643","0.4643","0.4643","0.4643","0.4643"
"28","0.4463","0.4463","0.4463","0.4463","0.4463"
"29","0.4491","0.4491","0.4491","0.4491","0.4491"
"30","0.4827","0.4827","0.4827","0.4827","0.4827"
"31","0.4696","0.4696","0.4696","0.4696","0.4696"
"32","0.37","0.37","0.37","0.37","0.37"
"33","0.4815","0.4815","0.4815","0.4815","0.4815"
"34","0.4446","0.4446","0.4446","0.4446","0.4446"
"35","0.4353","0.4353","0.4353","0.4353","0.4353"
"36","0.4623","0.4623","0.4623","0.4623","0.4623"
"37","0.4387","0.4387","0.4387","0.4387","0.4387"
"38","0.4454","0.4454","0.4454","0.4454","0.4454"
"39","0.4625","0.4625","0.4625","0.4625","0.4625"
"40","0.4801","0.4801","0.4801","0.4801","0.4801"
"41","0.4849","0.4849","0.4849","0.4849","0.4849"
"42","0.4679","0.4679","0.4679","0.4679","0.4679"
"43","0.4943","0.4943","0.4943","0.4943","0.4943"
"44","0.4597","0.4597","0.4597","0.4597","0.4597"
"45","0.4563","0.4563","0.4563","0.4563","0.4563"
"46","0.4551","0.4551","0.4551","0.4551","0.4551"
"47","0.4717","0.4717","0.4717","0.4717","0.4717"
"48","0.4372","0.4372","0.4372","0.4372","0.4372"
"49","0.5117","0.5117","0.5117","0.5117","0.5117"
"50","0.509","0.509","0.509","0.509","0.509"
"51","0.4771","0.4771","0.4771","0.4771","0.4771"
"52","0.5117","0.5117","0.5117","0.5117","0.5117"
"53","0.459","0.459","0.459","0.459","0.459"
"54","0.4922","0.4922","0.4922","0.4922","0.4922"
"55","0.4758","0.4758","0.4758","0.4758","0.4758"
"56","0.4673","0.4673","0.4673","0.4673","0.4673"
"57","0.5011","0.5011","0.5011","0.5011","0.5011"
"58","0.4656","0.4656","0.4656","0.4656","0.4656"
"59","0.4799","0.4799","0.4799","0.4799","0.4799"
"60","0.4878","0.4878","0.4878","0.4878","0.4878"
"61","0.6274","0.6274","0.6274","0.6274","0.6274"
"62","0.6214","0.6214","0.6214","0.6214","0.6214"
"63","0.6371","0.6371","0.6371","0.6371","0.6371"
"64","0.6271","0.6271","0.6271","0.6271","0.6271"
"65","0.637","0.637","0.637","0.637","0.637"
"66","0.6471","0.6471","0.6471","0.6471","0.6471"
"67","0.6288","0.6288","0.6288","0.6288","0.6288"
"68","0.6277","0.6277","0.6277","0.6277","0.6277"
"69","0.6475","0.6475","0.6475","0.6475","0.6475"
"70","0.6107","0.6107","0.6107","0.6107","0.6107"
"71","0.6393","0.6393","0.6393","0.6393","0.6393"
"72","0.6374","0.6374","0.6374","0.6374","0.6374"
"73","0.6275","0.6275","0.6275","0.6275","0.6275"
"74","0.6385","0.6385","0.6385","0.6385","0.6385"
"75","0.6403","0.6403","0.6403","0.6403","0.6403"
"76","0.6215","0.6215","0.6215","0.6215","0.6215"
"77","0.6344","0.6344","0.6344","0.6344","0.6344"
"78","0.6418","0.6418","0.6418","0.6418","0.6418"
"79","0.639","0.639","0.639","0.639","0.639"
"80","0.6398","0.6398","0.6398","0.6398","0.6398"
"81","0.6497","0.6497","0.6497","0.6497","0.6497"
"82","0.6418","0.6418","0.6418","0.6418","0.6418"
"83","0.629","0.629","0.629","0.629","0.629"
"84","0.6212","0.6212","0.6212","0.6212","0.6212"
"85","0.6381","0.6381","0.6381","0.6381","0.6381"
"86","0.6561","0.6561","0.6561","0.6561","0.6561"
"87","0.653","0.653","0.653","0.653","0.653"
"88","0.6438","0.6438","0.6438","0.6438","0.6438"
"89","0.6478","0.6478","0.6478","0.6478","0.6478"
"90","0.6277","0.6277","0.6277","0.6277","0.6277"
"91","0.6363","0.6363","0.6363","0.6363","0.6363"
"92","0.6345","0.6345","0.6345","0.6345","0.6345"
"93","0.6541","0.6541","0.6541","0.6541","0.6541"
"94","0.6472","0.6472","0.6472","0.6472","0.6472"
"95","0.6353","0.6353","0.6353","0.6353","0.6353"
"96","0.6443","0.6443","0.6443","0.6443","0.6443"
"97","0.6357","0.6357","0.6357","0.6357","0.6357"
"98","0.6221","0.6221","0.6221","0.6221","0.6221"
"99","0.6262","0.6262","0.6262","0.6262","0.6262"
"100","0.6587","0.6587","0.6587","0.6587","0.6587"
"101","0.6377","0.6377","0.6377","0.6377","0.6377"
"102","0.6497","0.6497","0.6497","0.6497","0.6497"
"103","0.6408","0.6408","0.6408","0.6408","0.6408"
"104","0.624","0.624","0.624","0.624","0.624"
"105","0.6538","0.6538","0.6538","0.6538","0.6538"
"106","0.6345","0.6345","0.6345","0.6345","0.6345"
"107","0.6284","0.6284","0.6284","0.6284","0.6284"
"108","0.6504","0.6504","0.6504","0.6504","0.6504"
"109","0.6569","0.6569","0.6569","0.6569","0.6569"
"110","0.648","0.648","0.648","0.648","0.648"
"111","0.6416","0.6416","0.6416","0.6416","0.6416"
"112","0.6498","0.6498","0.6498","0.6498","0.6498"
"113","0.6342","0.6342","0.6342","0.6342","0.6342"
"114","0.6517","0.6517","0.6517","0.6517","0.6517"
"115","0.6391","0.6391","0.6391","0.6391","0.6391"
"116","0.6429","0.6429","0.6429","0.6429","0.6429"
"117","0.6613","0.6613","0.6613","0.6613","0.6613"
"118","0.6512","0.6512","0.6512","0.6512","0.6512"
"119","0.6451","0.6451","0.6451","0.6451","0.6451"
"120","0.6389","0.6389","0.6389","0.6389","0.6389"
"121","0.7127","0.7127","0.7127","0.7127","0.7127"
"122","0.7179","0.7179","0.7179","0.7179","0.7179"
"123","0.7134","0.7134","0.7134","0.7134","0.7134"
"124","0.7158","0.7158","0.7158","0.7158","0.7158"
"125","0.7238","0.7238","0.7238","0.7238","0.7238"
"126","0.7199","0.7199","0.7199","0.7199","0.7199"
"127","0.7171","0.7171","0.7171","0.7171","0.7171"
"128","0.7212","0.7212","0.7212","0.7212","0.7212"
"129","0.7235","0.7235","0.7235","0.7235","0.7235"
"130","0.7234","0.7234","0.7234","0.7234","0.7234"
"131","0.721","0.721","0.721","0.721","0.721"
"132","0.7257","0.7257","0.7257","0.7257","0.7257"
"133","0.719","0.719","0.719","0.719","0.719"
"134","0.7098","0.7098","0.7098","0.7098","0.7098"
"135","0.7152","0.7152","0.7152","0.7152","0.7152"
"136","0.7212","0.7212","0.7212","0.7212","0.7212"
"137","0.7199","0.7199","0.7199","0.7199","0.7199"
"138","0.7213","0.7213","0.7213","0.7213","0.7213"
"139","0.7237","0.7237","0.7237","0.7237","0.7237"
"140","0.7303","0.7303","0.7303","0.7303","0.7303"
"141","0.719","0.719","0.719","0.719","0.719"
"142","0.7163","0.7163","0.7163","0.7163","0.7163"
"143","0.7144","0.7144","0.7144","0.7144","0.7144"
"144","0.7206","0.7206","0.7206","0.7206","0.7206"
"145","0.7141","0.7141","0.7141","0.7141","0.7141"
"146","0.7191","0.7191","0.7191","0.7191","0.7191"
"147","0.7176","0.7176","0.7176","0.7176","0.7176"
"148","0.7167","0.7167","0.7167","0.7167","0.7167"
"149","0.7234","0.7234","0.7234","0.7234","0.7234"
"150","0.7171","0.7171","0.7171","0.7171","0.7171"
"151","0.7148","0.7148","0.7148","0.7148","0.7148"
"152","0.7133","0.7133","0.7133","0.7133","0.7133"
"153","0.7228","0.7228","0.7228","0.7228","0.7228"
"154","0.7229","0.7229","0.7229","0.7229","0.7229"
"155","0.7177","0.7177","0.7177","0.7177","0.7177"
"156","0.7183","0.7183","0.7183","0.7183","0.7183"
"157","0.7109","0.7109","0.7109","0.7109","0.7109"
"158","0.7199","0.7199","0.7199","0.7199","0.7199"
"159","0.7171","0.7171","0.7171","0.7171","0.7171"
"160","0.7189","0.7189","0.7189","0.7189","0.7189"
"161","0.7341","0.7341","0.7341","0.7341","0.7341"
"162","0.7383","0.7383","0.7383","0.7383","0.7383"
"163","0.741","0.741","0.741","0.741","0.741"
"164","0.7392","0.7392","0.7392","0.7392","0.7392"
"165","0.7414","0.7414","0.7414","0.7414","0.7414"
"166","0.7389","0.7389","0.7389","0.7389","0.7389"
"167","0.7414","0.7414","0.7414","0.7414","0.7414"
"168","0.7395","0.7395","0.7395","0.7395","0.7395"
"169","0.7389","0.7389","0.7389","0.7389","0.7389"
"170","0.7382","0.7382","0.7382","0.7382","0.7382"
"171","0.7372","0.7372","0.7372","0.7372","0.7372"
"172","0.7406","0.7406","0.7406","0.7406","0.7406"
"173","0.7381","0.7381","0.7381","0.7381","0.7381"
"174","0.7406","0.7406","0.7406","0.7406","0.7406"
"175","0.7395","0.7395","0.7395","0.7395","0.7395"
"176","0.741","0.741","0.741","0.741","0.741"
"177","0.7376","0.7376","0.7376","0.7376","0.7376"
"178","0.7385","0.7385","0.7385","0.7385","0.7385"
"179","0.7386","0.7386","0.7386","0.7386","0.7386"
"180","0.74","0.74","0.74","0.74","0.74"
"181","0.7401","0.7401","0.7401","0.7401","0.7401"
"182","0.7368","0.7368","0.7368","0.7368","0.7368"
"183","0.7412","0.7412","0.7412","0.7412","0.7412"
"184","0.7402","0.7402","0.7402","0.7402","0.7402"
"185","0.7392","0.7392","0.7392","0.7392","0.7392"
"186","0.7411","0.7411","0.7411","0.7411","0.7411"
"187","0.7416","0.7416","0.7416","0.7416","0.7416"
"188","0.7398","0.7398","0.7398","0.7398","0.7398"
"189","0.738","0.738","0.738","0.738","0.738"
"190","0.7389","0.7389","0.7389","0.7389","0.7389"
"191","0.7404","0.7404","0.7404","0.7404","0.7404"
"192","0.7384","0.7384","0.7384","0.7384","0.7384"
"193","0.7412","0.7412","0.7412","0.7412","0.7412"
"194","0.7417","0.7417","0.7417","0.7417","0.7417"
"195","0.7419","0.7419","0.7419","0.7419","0.7419"
"196","0.7403","0.7403","0.7403","0.7403","0.7403"
"197","0.7401","0.7401","0.7401","0.7401","0.7401"
"198","0.7385","0.7385","0.7385","0.7385","0.7385"
"199","0.7389","0.7389","0.7389","0.7389","0.7389"
