"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"67","0.2887","0.2832","0.2877","0.2849","0.2897"
"68","0.2865","0.2984","0.3004","0.2893","0.2907"
"69","0.3007","0.2923","0.2932","0.284","0.2881"
"70","0.2951","0.2876","0.3133","0.2968","0.2968"
"71","0.2985","0.2937","0.3024","0.2918","0.3028"
"72","0.296","0.3005","0.2896","0.3007","0.3035"
"73","0.3106","0.2936","0.3001","0.3037","0.3034"
"74","0.304","0.2977","0.3074","0.3104","0.2891"
"75","0.3206","0.3032","0.3011","0.3068","0.315"
"76","0.3109","0.3049","0.3093","0.3207","0.3082"
"77","0.309","0.3003","0.2914","0.309","0.2882"
"78","0.3074","0.2989","0.3105","0.313","0.3092"
"79","0.3143","0.3109","0.3105","0.3112","0.3126"
"80","0.2997","0.3029","0.3082","0.3122","0.3096"
"81","0.3178","0.2974","0.2976","0.3192","0.289"
"82","0.3109","0.3006","0.3099","0.3168","0.3087"
"83","0.2842","0.3033","0.2995","0.3117","0.3085"
"84","0.3208","0.3003","0.3112","0.324","0.3082"
"85","0.3091","0.3207","0.3158","0.3109","0.3193"
"86","0.3097","0.306","0.3078","0.311","0.3172"
"87","0.2925","0.3112","0.3168","0.307","0.31"
"88","0.3245","0.3138","0.3135","0.3003","0.3197"
"89","0.3172","0.3008","0.2998","0.3089","0.3107"
"90","0.3119","0.3088","0.3069","0.3113","0.3024"
"91","0.3087","0.3085","0.3032","0.3048","0.309"
"92","0.3171","0.317","0.3043","0.3273","0.3252"
"93","0.3281","0.3104","0.3248","0.3169","0.3194"
"94","0.3151","0.3","0.3134","0.3173","0.3275"
"95","0.3271","0.2995","0.3168","0.3199","0.3223"
"96","0.3115","0.3126","0.3199","0.3165","0.3321"
"97","0.3143","0.3256","0.3187","0.3257","0.3289"
"98","0.334","0.3258","0.3224","0.3144","0.3243"
"99","0.3152","0.3142","0.3223","0.323","0.3154"
"100","0.3278","0.3094","0.3145","0.3226","0.3087"
"101","0.3176","0.3167","0.3148","0.323","0.3057"
"102","0.3214","0.3017","0.3206","0.3143","0.3136"
"103","0.3186","0.3156","0.3225","0.3246","0.3071"
"104","0.322","0.3088","0.3245","0.324","0.321"
"105","0.3299","0.3275","0.3269","0.3225","0.33"
"106","0.3076","0.3286","0.3215","0.3108","0.324"
"107","0.3137","0.3262","0.3239","0.3304","0.3278"
"108","0.3291","0.3212","0.3242","0.3253","0.3244"
"109","0.3261","0.3121","0.3097","0.3211","0.302"
"110","0.3341","0.3299","0.313","0.3218","0.3214"
"111","0.3119","0.3117","0.3067","0.33","0.3198"
"112","0.2989","0.3194","0.3154","0.3066","0.3123"
"113","0.3264","0.3333","0.3188","0.3333","0.3215"
"114","0.3251","0.3145","0.3172","0.3064","0.3344"
"115","0.2906","0.3286","0.306","0.3309","0.3147"
"116","0.3352","0.3217","0.3305","0.3268","0.3329"
"117","0.3261","0.3228","0.3082","0.3182","0.3315"
"118","0.3281","0.3207","0.2907","0.3249","0.3247"
"119","0.3191","0.2947","0.323","0.3254","0.321"
"120","0.3322","0.3204","0.3093","0.3193","0.3206"
"121","0.3747","0.3708","0.3625","0.3665","0.3737"
"122","0.3823","0.374","0.3667","0.3695","0.3813"
"123","0.3826","0.3788","0.3734","0.3781","0.3825"
"124","0.3861","0.3809","0.3784","0.3789","0.3807"
"125","0.3766","0.3731","0.3751","0.3756","0.3795"
"126","0.3827","0.3815","0.376","0.3827","0.3835"
"127","0.379","0.3821","0.3744","0.377","0.3808"
"128","0.3929","0.3835","0.3788","0.3841","0.3825"
"129","0.3793","0.382","0.3744","0.3837","0.3873"
"130","0.3823","0.3849","0.3784","0.3805","0.3856"
"131","0.389","0.3882","0.3805","0.3844","0.3829"
"132","0.3859","0.3829","0.3805","0.3867","0.3925"
"133","0.3869","0.3839","0.3727","0.3884","0.3835"
"134","0.3874","0.3909","0.3772","0.3819","0.3881"
"135","0.39","0.3864","0.3837","0.3891","0.3849"
"136","0.3876","0.3853","0.3806","0.3878","0.3935"
"137","0.3952","0.3863","0.3831","0.3893","0.3911"
"138","0.3869","0.3857","0.3798","0.3951","0.3827"
"139","0.3904","0.3907","0.3791","0.3874","0.3867"
"140","0.3781","0.3895","0.38","0.3837","0.3895"
"141","0.3853","0.3885","0.385","0.3838","0.3893"
"142","0.3875","0.3876","0.3884","0.3857","0.3883"
"143","0.3893","0.3867","0.3767","0.3952","0.392"
"144","0.3873","0.3924","0.3725","0.3897","0.3862"
"145","0.3945","0.3987","0.3809","0.3948","0.3924"
"146","0.3927","0.3936","0.3836","0.396","0.3898"
"147","0.3902","0.3935","0.3824","0.3869","0.3943"
"148","0.3977","0.3947","0.3755","0.3928","0.3886"
"149","0.3885","0.3957","0.3862","0.3877","0.3912"
"150","0.3901","0.3934","0.3826","0.3742","0.3939"
"151","0.3894","0.385","0.3888","0.3881","0.3931"
"152","0.3974","0.3922","0.391","0.393","0.3965"
"153","0.3917","0.3989","0.387","0.3853","0.3952"
"154","0.3922","0.3799","0.3838","0.3854","0.3835"
"155","0.3886","0.3913","0.3774","0.3901","0.3955"
"156","0.3905","0.3878","0.38","0.3933","0.3904"
"157","0.3871","0.3891","0.3821","0.389","0.392"
"158","0.392","0.3963","0.3802","0.3936","0.3937"
"159","0.3879","0.392","0.3818","0.3924","0.3872"
"160","0.3957","0.3952","0.3867","0.3944","0.3918"
"161","0.4113","0.4064","0.3998","0.4087","0.4053"
"162","0.409","0.4082","0.4054","0.4087","0.4082"
"163","0.4115","0.4092","0.4015","0.4109","0.4038"
"164","0.4086","0.4135","0.4048","0.4092","0.4081"
"165","0.4092","0.4115","0.4053","0.4123","0.4099"
"166","0.4098","0.4121","0.4091","0.4138","0.4113"
"167","0.4138","0.4121","0.4112","0.4133","0.4119"
"168","0.4087","0.4095","0.4041","0.4103","0.4072"
"169","0.4147","0.4112","0.4064","0.4131","0.4102"
"170","0.4123","0.4117","0.4089","0.4137","0.4092"
"171","0.4149","0.413","0.4083","0.4131","0.4094"
"172","0.4104","0.4108","0.4078","0.4146","0.4114"
"173","0.4133","0.4095","0.4061","0.4104","0.4106"
"174","0.415","0.4143","0.4083","0.4164","0.4092"
"175","0.4134","0.4083","0.4052","0.4111","0.4113"
"176","0.415","0.4109","0.4086","0.4127","0.4095"
"177","0.4168","0.4158","0.4047","0.412","0.4092"
"178","0.4133","0.4122","0.4078","0.4105","0.4115"
"179","0.4168","0.4122","0.4084","0.4134","0.413"
"180","0.4164","0.4127","0.4078","0.4157","0.4085"
"181","0.4165","0.4141","0.4101","0.4175","0.4125"
"182","0.4155","0.4123","0.4051","0.4118","0.4099"
"183","0.4172","0.4104","0.4062","0.4136","0.4124"
"184","0.4145","0.415","0.4096","0.4161","0.4145"
"185","0.4177","0.4143","0.4066","0.4166","0.4107"
"186","0.4161","0.4167","0.4079","0.4156","0.412"
"187","0.4163","0.414","0.4105","0.4163","0.4149"
"188","0.4157","0.4156","0.4069","0.415","0.4124"
"189","0.4162","0.4157","0.4033","0.4166","0.4128"
"190","0.418","0.4125","0.405","0.4175","0.4124"
"191","0.4142","0.4138","0.4048","0.4171","0.4151"
"192","0.418","0.4115","0.4061","0.4181","0.4112"
"193","0.4158","0.4153","0.4056","0.4144","0.4129"
"194","0.4196","0.4161","0.4077","0.4145","0.4125"
"195","0.4189","0.4153","0.4075","0.413","0.4114"
"196","0.4191","0.4152","0.4092","0.4155","0.4123"
"197","0.4166","0.4122","0.4045","0.4152","0.4157"
"198","0.4198","0.4111","0.4092","0.4139","0.4098"
"199","0.4201","0.412","0.4041","0.4173","0.4141"
"200","0.4182","0.4118","0.4074","0.4158","0.4127"
