"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"111","0.2522","0.2577","0.261","0.2564","0.264"
"112","0.2522","0.2527","0.2588","0.2645","0.2564"
"113","0.2525","0.2592","0.2617","0.2636","0.2574"
"114","0.255","0.2615","0.2587","0.268","0.2619"
"115","0.2481","0.2569","0.255","0.2586","0.2498"
"116","0.2475","0.2595","0.2575","0.2693","0.2623"
"117","0.2511","0.2573","0.2599","0.2568","0.2638"
"118","0.2502","0.2602","0.2626","0.264","0.2685"
"119","0.2515","0.2575","0.2592","0.2593","0.2634"
"120","0.249","0.263","0.2536","0.2566","0.2575"
"121","0.2688","0.2829","0.2734","0.2782","0.278"
"122","0.2646","0.2774","0.2738","0.2727","0.2779"
"123","0.2637","0.2747","0.2682","0.2747","0.2714"
"124","0.2606","0.2718","0.2691","0.2742","0.2736"
"125","0.2577","0.2717","0.2645","0.2676","0.2714"
"126","0.2596","0.2695","0.2647","0.2692","0.2696"
"127","0.2573","0.2684","0.2617","0.2653","0.2675"
"128","0.255","0.2682","0.262","0.2649","0.2679"
"129","0.2549","0.2675","0.2597","0.265","0.2627"
"130","0.2548","0.2664","0.2604","0.2673","0.2626"
"131","0.2518","0.2671","0.2605","0.2629","0.2626"
"132","0.2496","0.2662","0.2616","0.2636","0.2642"
"133","0.2522","0.2679","0.2548","0.2607","0.2607"
"134","0.2529","0.2655","0.2584","0.262","0.2603"
"135","0.2503","0.2621","0.2568","0.2625","0.2619"
"136","0.2505","0.2622","0.2557","0.261","0.261"
"137","0.248","0.2641","0.2594","0.2602","0.2591"
"138","0.2483","0.2652","0.2557","0.2579","0.2606"
"139","0.2505","0.2644","0.2563","0.2605","0.2602"
"140","0.248","0.2579","0.2573","0.2566","0.259"
"141","0.2458","0.2611","0.2556","0.2612","0.2571"
"142","0.2462","0.258","0.253","0.2555","0.2562"
"143","0.2447","0.2569","0.2536","0.2583","0.2522"
"144","0.2478","0.2588","0.2508","0.2547","0.2553"
"145","0.2472","0.2612","0.2527","0.2564","0.2544"
"146","0.244","0.258","0.2506","0.2518","0.2577"
"147","0.2443","0.2579","0.2518","0.2544","0.2564"
"148","0.2439","0.2576","0.2502","0.254","0.2526"
"149","0.2426","0.2574","0.2515","0.2538","0.2542"
"150","0.2441","0.2547","0.2448","0.2534","0.2528"
"151","0.2434","0.2545","0.2468","0.252","0.2539"
"152","0.2452","0.2525","0.247","0.2516","0.2546"
"153","0.2425","0.2557","0.2467","0.2489","0.2518"
"154","0.2398","0.2551","0.2457","0.2527","0.2513"
"155","0.2413","0.254","0.2468","0.2495","0.2532"
"156","0.2398","0.2555","0.2446","0.2497","0.2544"
"157","0.2417","0.2547","0.2442","0.2511","0.249"
"158","0.2373","0.2529","0.2454","0.2517","0.2502"
"159","0.237","0.2578","0.2444","0.2511","0.2494"
"160","0.2371","0.2539","0.2457","0.2477","0.2481"
"161","0.2414","0.2564","0.2476","0.2492","0.2523"
"162","0.2422","0.2571","0.2448","0.2508","0.2531"
"163","0.2412","0.2574","0.2446","0.2519","0.2522"
"164","0.2424","0.2566","0.2435","0.2495","0.2517"
"165","0.2404","0.2557","0.2425","0.2506","0.2507"
"166","0.2399","0.2565","0.2437","0.2504","0.2522"
"167","0.239","0.2541","0.2423","0.2503","0.2513"
"168","0.2383","0.2537","0.2434","0.2491","0.2504"
"169","0.2401","0.2548","0.2422","0.2487","0.2511"
"170","0.2385","0.2558","0.2435","0.25","0.2519"
"171","0.2393","0.2543","0.2443","0.251","0.25"
"172","0.2372","0.2536","0.2416","0.2496","0.251"
"173","0.2389","0.2567","0.2426","0.2502","0.2491"
"174","0.2387","0.2547","0.2421","0.2497","0.2499"
"175","0.2356","0.2545","0.2436","0.2496","0.2498"
"176","0.2366","0.2518","0.2438","0.249","0.2511"
"177","0.2368","0.2533","0.2434","0.2507","0.249"
"178","0.2363","0.2533","0.241","0.2483","0.2483"
"179","0.2366","0.252","0.2428","0.2484","0.2503"
"180","0.2353","0.2527","0.2415","0.249","0.25"
"181","0.2378","0.25","0.2434","0.2483","0.2482"
"182","0.2372","0.2517","0.2411","0.2489","0.2498"
"183","0.2363","0.254","0.2413","0.2475","0.249"
"184","0.2354","0.2501","0.2414","0.2481","0.2507"
"185","0.235","0.2509","0.2406","0.2482","0.2503"
"186","0.2361","0.2519","0.2414","0.2479","0.2493"
"187","0.2359","0.251","0.2427","0.2488","0.2493"
"188","0.2349","0.2498","0.2424","0.2476","0.2484"
"189","0.2344","0.2519","0.2415","0.2472","0.2489"
"190","0.2355","0.2504","0.2441","0.2471","0.2475"
"191","0.2343","0.2505","0.2408","0.2466","0.2473"
"192","0.2345","0.2512","0.2399","0.2493","0.2492"
"193","0.2342","0.2509","0.24","0.2477","0.2484"
"194","0.2351","0.2504","0.2393","0.247","0.2483"
"195","0.2341","0.2513","0.2404","0.2462","0.2483"
"196","0.2327","0.2506","0.2419","0.2482","0.2493"
"197","0.2344","0.2511","0.242","0.2479","0.248"
"198","0.234","0.2495","0.2409","0.2472","0.2483"
"199","0.2349","0.2505","0.2413","0.2465","0.2473"
"200","0.2327","0.2473","0.2407","0.2475","0.2481"
