"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"39","0.576","0.571","0.5603","0.5422","0.5992"
"40","0.5497","0.5471","0.5033","0.5467","0.5576"
"41","0.5878","0.5548","0.5398","0.56","0.5738"
"42","0.5402","0.5695","0.5828","0.5856","0.5767"
"43","0.5632","0.5477","0.5529","0.5607","0.5653"
"44","0.558","0.5893","0.5799","0.58","0.5679"
"45","0.5642","0.5905","0.5501","0.5896","0.5806"
"46","0.5721","0.5803","0.5791","0.5796","0.5486"
"47","0.5138","0.5609","0.5099","0.5298","0.5389"
"48","0.5677","0.5756","0.5307","0.5792","0.5629"
"49","0.5507","0.5732","0.5751","0.5756","0.5722"
"50","0.5757","0.5546","0.5883","0.556","0.5712"
"51","0.5636","0.5837","0.575","0.5865","0.564"
"52","0.5441","0.5445","0.5983","0.586","0.5805"
"53","0.5631","0.5869","0.5779","0.5723","0.5671"
"54","0.5716","0.5784","0.5741","0.5562","0.5732"
"55","0.5729","0.5697","0.5631","0.575","0.5782"
"56","0.5744","0.5535","0.5671","0.5504","0.5822"
"57","0.5955","0.5578","0.5853","0.5498","0.5766"
"58","0.5716","0.5452","0.5719","0.5783","0.5616"
"59","0.5862","0.568","0.562","0.5803","0.5584"
"60","0.5852","0.5417","0.5842","0.588","0.5357"
"61","0.7156","0.7144","0.7078","0.7092","0.7036"
"62","0.7104","0.7104","0.7057","0.7106","0.702"
"63","0.7012","0.6999","0.7059","0.7073","0.6966"
"64","0.71","0.7034","0.7015","0.702","0.6986"
"65","0.7003","0.7029","0.7024","0.705","0.6987"
"66","0.7028","0.6985","0.6974","0.7047","0.697"
"67","0.7011","0.6974","0.6983","0.7031","0.6973"
"68","0.6966","0.6997","0.6969","0.7023","0.6968"
"69","0.7022","0.6979","0.6988","0.6921","0.6965"
"70","0.7005","0.6953","0.6943","0.6963","0.6956"
"71","0.6964","0.6937","0.6932","0.6907","0.693"
"72","0.6878","0.6809","0.6888","0.6661","0.681"
"73","0.6491","0.6384","0.6389","0.6477","0.6238"
"74","0.6392","0.6416","0.6426","0.6542","0.6347"
"75","0.6486","0.6567","0.6409","0.6454","0.6487"
"76","0.6569","0.6522","0.6498","0.6613","0.6394"
"77","0.6472","0.6493","0.6446","0.6437","0.6516"
"78","0.6552","0.6456","0.6552","0.6573","0.6512"
"79","0.6527","0.6423","0.6553","0.6507","0.6513"
"80","0.6382","0.6468","0.632","0.6251","0.6295"
"81","0.6315","0.6429","0.6471","0.6337","0.6473"
"82","0.6587","0.6515","0.6434","0.6311","0.6504"
"83","0.6626","0.6461","0.6418","0.6583","0.6456"
"84","0.6544","0.6571","0.6506","0.6465","0.649"
"85","0.6424","0.6445","0.645","0.6217","0.6433"
"86","0.6509","0.6486","0.6336","0.6463","0.6441"
"87","0.6515","0.6417","0.6421","0.6423","0.631"
"88","0.6474","0.65","0.6342","0.6394","0.6454"
"89","0.646","0.645","0.6405","0.6574","0.6486"
"90","0.6488","0.6571","0.646","0.646","0.6433"
"91","0.6349","0.6276","0.6464","0.6338","0.6311"
"92","0.6452","0.6515","0.6376","0.6317","0.6349"
"93","0.6465","0.6413","0.6442","0.6341","0.6434"
"94","0.6378","0.6226","0.6424","0.6468","0.6437"
"95","0.6484","0.6461","0.6429","0.6479","0.6461"
"96","0.6556","0.6557","0.6249","0.6323","0.6286"
"97","0.647","0.6458","0.6439","0.6465","0.6408"
"98","0.6465","0.6453","0.6346","0.6441","0.6514"
"99","0.6386","0.6381","0.6392","0.6499","0.6442"
"100","0.6459","0.6324","0.6292","0.6513","0.6426"
"101","0.6385","0.6525","0.6297","0.6368","0.6424"
"102","0.6532","0.6499","0.6297","0.6401","0.6386"
"103","0.6333","0.6404","0.633","0.6507","0.6394"
"104","0.6387","0.6436","0.6402","0.6356","0.6242"
"105","0.6508","0.6481","0.6476","0.6327","0.6451"
"106","0.6528","0.6395","0.6433","0.6446","0.6297"
"107","0.6371","0.6449","0.6443","0.6404","0.6467"
"108","0.6437","0.6196","0.6345","0.652","0.6441"
"109","0.6341","0.6351","0.623","0.6495","0.6306"
"110","0.6294","0.6445","0.6371","0.6484","0.6475"
"111","0.6247","0.635","0.6302","0.6347","0.632"
"112","0.6361","0.6459","0.6363","0.6466","0.6322"
"113","0.6465","0.6476","0.642","0.644","0.6247"
"114","0.6479","0.65","0.6237","0.6294","0.638"
"115","0.6448","0.6451","0.6431","0.6515","0.6376"
"116","0.6278","0.6449","0.6416","0.6387","0.6461"
"117","0.6469","0.6368","0.6351","0.649","0.6416"
"118","0.6391","0.6344","0.6301","0.6436","0.6378"
"119","0.641","0.6402","0.6355","0.6414","0.6507"
"120","0.6461","0.6376","0.6406","0.6264","0.6429"
"121","0.7036","0.7022","0.6991","0.7052","0.6996"
"122","0.7051","0.707","0.7018","0.7058","0.7047"
"123","0.7049","0.707","0.7034","0.7053","0.7028"
"124","0.7071","0.7063","0.7043","0.7059","0.7055"
"125","0.7047","0.7064","0.7063","0.707","0.7058"
"126","0.7061","0.7073","0.7067","0.7076","0.7059"
"127","0.7086","0.7066","0.7071","0.706","0.7059"
"128","0.7064","0.7066","0.705","0.7088","0.7073"
"129","0.7038","0.7076","0.7054","0.7077","0.7052"
"130","0.706","0.7062","0.7056","0.7077","0.7048"
"131","0.7053","0.7067","0.7071","0.7066","0.7039"
"132","0.704","0.706","0.7049","0.7073","0.7038"
"133","0.7051","0.7084","0.7075","0.7076","0.7047"
"134","0.7041","0.7066","0.7071","0.7069","0.7035"
"135","0.7062","0.7069","0.7051","0.7074","0.7066"
"136","0.7055","0.7047","0.7048","0.7062","0.7054"
"137","0.7053","0.7083","0.7067","0.7064","0.7041"
"138","0.7053","0.706","0.7062","0.7071","0.7062"
"139","0.7056","0.7078","0.7067","0.7064","0.705"
"140","0.7046","0.7071","0.7052","0.7056","0.7022"
"141","0.7045","0.7053","0.7061","0.7051","0.7033"
"142","0.7048","0.7069","0.7057","0.7091","0.7025"
"143","0.7031","0.7073","0.7066","0.7053","0.7028"
"144","0.7043","0.7027","0.705","0.7067","0.7033"
"145","0.7049","0.7068","0.7051","0.7065","0.7014"
"146","0.7051","0.707","0.7058","0.7058","0.7019"
"147","0.704","0.7054","0.7068","0.7082","0.7021"
"148","0.7027","0.7036","0.706","0.7063","0.7023"
"149","0.7027","0.7047","0.7053","0.704","0.7033"
"150","0.7046","0.7056","0.7062","0.7058","0.702"
"151","0.7058","0.7028","0.7043","0.7049","0.7013"
"152","0.7034","0.7053","0.7041","0.7064","0.7026"
"153","0.7006","0.7035","0.7021","0.7058","0.702"
"154","0.7037","0.7042","0.7056","0.7065","0.7018"
"155","0.7057","0.7056","0.705","0.7076","0.7016"
"156","0.7047","0.7039","0.7038","0.7041","0.702"
"157","0.7043","0.7043","0.7034","0.7067","0.6993"
"158","0.7051","0.7018","0.7041","0.7051","0.702"
"159","0.7053","0.7023","0.7022","0.7068","0.7003"
"160","0.704","0.7011","0.7034","0.7065","0.6998"
"161","0.704","0.7042","0.7028","0.7063","0.7013"
"162","0.7031","0.7025","0.7028","0.7041","0.6993"
"163","0.7052","0.7041","0.7033","0.7062","0.6997"
"164","0.7023","0.7039","0.7027","0.7063","0.7011"
"165","0.7068","0.7035","0.7031","0.707","0.7024"
"166","0.704","0.7025","0.7014","0.7035","0.6975"
"167","0.7034","0.7023","0.7023","0.7059","0.6999"
"168","0.7048","0.7027","0.7027","0.7053","0.7009"
"169","0.7032","0.7036","0.7023","0.704","0.7009"
"170","0.7033","0.7032","0.7012","0.706","0.7007"
"171","0.7015","0.7021","0.7024","0.7048","0.7013"
"172","0.703","0.7021","0.7014","0.7059","0.6983"
"173","0.7041","0.703","0.7017","0.7031","0.6996"
"174","0.7034","0.7022","0.7012","0.7053","0.6982"
"175","0.7042","0.7026","0.7028","0.7036","0.6996"
"176","0.704","0.7024","0.7005","0.705","0.7"
"177","0.7046","0.7007","0.701","0.7027","0.7001"
"178","0.7048","0.7036","0.7026","0.7051","0.7006"
"179","0.7044","0.7023","0.7004","0.7035","0.6985"
"180","0.7009","0.7023","0.701","0.7044","0.6981"
"181","0.7035","0.7035","0.7023","0.7047","0.7005"
"182","0.7019","0.7025","0.7005","0.7037","0.697"
"183","0.702","0.7044","0.7019","0.7033","0.6984"
"184","0.7021","0.703","0.7017","0.7027","0.6984"
"185","0.7035","0.7025","0.7011","0.7044","0.6985"
"186","0.7038","0.7028","0.7003","0.7044","0.6988"
"187","0.7024","0.7017","0.7006","0.7036","0.6991"
"188","0.702","0.7013","0.7018","0.7045","0.6972"
"189","0.7029","0.7018","0.6999","0.7046","0.6974"
"190","0.7019","0.7008","0.7006","0.7065","0.6975"
"191","0.7045","0.7021","0.7018","0.7045","0.6993"
"192","0.7027","0.7016","0.7016","0.7062","0.698"
"193","0.7034","0.7016","0.7007","0.7048","0.6977"
"194","0.7021","0.7033","0.7002","0.7052","0.6978"
"195","0.704","0.7021","0.7004","0.7067","0.6993"
"196","0.7015","0.703","0.6991","0.7046","0.6982"
"197","0.7031","0.7008","0.7008","0.704","0.6979"
"198","0.7019","0.7029","0.6995","0.7037","0.698"
"199","0.7025","0.7012","0.6983","0.705","0.6993"
"200","0.7002","0.7041","0.6999","0.7042","0.6982"
