"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"111","0.3405","0.3339","0.3433","0.3311","0.3401"
"112","0.3551","0.3475","0.3219","0.3405","0.3395"
"113","0.3347","0.3379","0.3388","0.3404","0.3266"
"114","0.3419","0.3412","0.3469","0.3418","0.3327"
"115","0.3121","0.3277","0.3413","0.3268","0.3324"
"116","0.3484","0.352","0.3524","0.3321","0.3412"
"117","0.3175","0.346","0.3431","0.3329","0.3052"
"118","0.3403","0.3377","0.3238","0.33","0.3209"
"119","0.3353","0.3291","0.3576","0.3479","0.3306"
"120","0.3344","0.3204","0.3376","0.3217","0.3231"
"121","0.3857","0.3819","0.372","0.3832","0.3715"
"122","0.3882","0.3881","0.3819","0.382","0.3791"
"123","0.3855","0.3829","0.382","0.3799","0.3741"
"124","0.3792","0.3796","0.3857","0.3753","0.3733"
"125","0.3881","0.3868","0.3902","0.387","0.3872"
"126","0.383","0.3885","0.3869","0.3833","0.3745"
"127","0.3922","0.3844","0.3915","0.3916","0.3815"
"128","0.3898","0.3941","0.3938","0.3787","0.3854"
"129","0.3841","0.3897","0.383","0.3882","0.3722"
"130","0.3886","0.3813","0.3827","0.3881","0.3814"
"131","0.3915","0.3892","0.3886","0.3869","0.3906"
"132","0.3903","0.3902","0.394","0.3858","0.394"
"133","0.3934","0.3987","0.3882","0.3946","0.3838"
"134","0.3979","0.3911","0.3829","0.3846","0.3805"
"135","0.3979","0.3924","0.3958","0.3884","0.3923"
"136","0.39","0.3968","0.3868","0.3884","0.3875"
"137","0.3945","0.3875","0.3925","0.3913","0.3857"
"138","0.3896","0.3945","0.3922","0.3868","0.3838"
"139","0.3951","0.3978","0.3967","0.3926","0.394"
"140","0.3978","0.3928","0.4011","0.3976","0.3913"
"141","0.4034","0.3816","0.3943","0.3842","0.3979"
"142","0.4003","0.3962","0.3913","0.3955","0.3861"
"143","0.3896","0.4001","0.4037","0.3901","0.3905"
"144","0.3991","0.3935","0.3975","0.3942","0.3969"
"145","0.3932","0.3817","0.4012","0.3893","0.3889"
"146","0.3991","0.3955","0.39","0.3931","0.384"
"147","0.3876","0.3972","0.3966","0.3957","0.3862"
"148","0.3884","0.3956","0.3988","0.3906","0.3868"
"149","0.3952","0.3892","0.3983","0.3982","0.3846"
"150","0.3947","0.3873","0.401","0.3868","0.3907"
"151","0.3929","0.3934","0.3929","0.3861","0.3783"
"152","0.3897","0.3896","0.3905","0.3919","0.39"
"153","0.4025","0.3936","0.3999","0.3955","0.3972"
"154","0.4077","0.3946","0.3945","0.3967","0.3873"
"155","0.3863","0.3927","0.3982","0.3956","0.3904"
"156","0.4048","0.4011","0.3962","0.3925","0.3888"
"157","0.4083","0.3969","0.4085","0.3959","0.4043"
"158","0.3963","0.3927","0.4008","0.393","0.3885"
"159","0.3915","0.3991","0.3941","0.385","0.3843"
"160","0.4031","0.4003","0.3853","0.3854","0.3848"
"161","0.4139","0.4094","0.4134","0.4079","0.4045"
"162","0.4165","0.4061","0.4086","0.4039","0.3989"
"163","0.4162","0.4095","0.4104","0.4063","0.4073"
"164","0.408","0.4128","0.4148","0.4008","0.4039"
"165","0.4113","0.4097","0.4107","0.4063","0.4039"
"166","0.4065","0.4113","0.4111","0.4112","0.401"
"167","0.4122","0.4119","0.4122","0.4078","0.4097"
"168","0.4137","0.4064","0.4126","0.402","0.4048"
"169","0.4184","0.4119","0.4147","0.4049","0.4079"
"170","0.4226","0.4051","0.4122","0.4103","0.4042"
"171","0.4186","0.415","0.4119","0.4095","0.4101"
"172","0.4123","0.4115","0.4102","0.4065","0.4059"
"173","0.4145","0.411","0.4175","0.41","0.408"
"174","0.4185","0.4124","0.4148","0.4065","0.4073"
"175","0.4132","0.4131","0.4118","0.409","0.4099"
"176","0.4125","0.4096","0.407","0.4095","0.4086"
"177","0.4172","0.408","0.4065","0.4088","0.4059"
"178","0.4202","0.4148","0.4132","0.4096","0.4073"
"179","0.419","0.4114","0.4164","0.4115","0.41"
"180","0.4142","0.4099","0.4094","0.4091","0.4083"
"181","0.4157","0.4109","0.4168","0.4075","0.404"
"182","0.4092","0.4114","0.4104","0.4054","0.4127"
"183","0.41","0.4097","0.4131","0.4079","0.4073"
"184","0.4182","0.4079","0.4126","0.4027","0.413"
"185","0.4146","0.4103","0.4153","0.4077","0.4062"
"186","0.4187","0.4131","0.4115","0.4064","0.41"
"187","0.4255","0.4145","0.4168","0.407","0.4141"
"188","0.4212","0.4128","0.416","0.4038","0.4106"
"189","0.4159","0.4083","0.4129","0.4033","0.4109"
"190","0.4128","0.4125","0.4111","0.4073","0.4071"
"191","0.42","0.4142","0.4146","0.4054","0.4076"
"192","0.4075","0.4106","0.4131","0.4056","0.4158"
"193","0.41","0.4178","0.4117","0.4029","0.4082"
"194","0.4198","0.4099","0.4164","0.405","0.4059"
"195","0.4224","0.4127","0.4126","0.408","0.412"
"196","0.419","0.4089","0.4114","0.4107","0.4177"
"197","0.407","0.4121","0.4139","0.4076","0.4111"
"198","0.4139","0.4157","0.4173","0.4085","0.4125"
"199","0.4181","0.416","0.4077","0.4018","0.4082"
"200","0.412","0.4114","0.406","0.4007","0.4041"
