"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"71","0.913","0.913","0.913","0.913","0.913"
"72","0.9161","0.9161","0.9161","0.9161","0.9161"
"73","0.9172","0.9172","0.9172","0.9172","0.9172"
"74","0.909","0.909","0.909","0.909","0.909"
"75","0.9048","0.9048","0.9048","0.9048","0.9048"
"76","0.9124","0.9124","0.9124","0.9124","0.9124"
"77","0.9027","0.9027","0.9027","0.9027","0.9027"
"78","0.9075","0.9075","0.9075","0.9075","0.9075"
"79","0.9148","0.9148","0.9148","0.9148","0.9148"
"80","0.8982","0.8982","0.8982","0.8982","0.8982"
"81","0.9025","0.9025","0.9025","0.9025","0.9025"
"82","0.9069","0.9069","0.9069","0.9069","0.9069"
"83","0.9069","0.9069","0.9069","0.9069","0.9069"
"84","0.9156","0.9156","0.9156","0.9156","0.9156"
"85","0.9083","0.9083","0.9083","0.9083","0.9083"
"86","0.9167","0.9167","0.9167","0.9167","0.9167"
"87","0.9165","0.9165","0.9165","0.9165","0.9165"
"88","0.9121","0.9121","0.9121","0.9121","0.9121"
"89","0.9198","0.9198","0.9198","0.9198","0.9198"
"90","0.9113","0.9113","0.9113","0.9113","0.9113"
"91","0.9127","0.9127","0.9127","0.9127","0.9127"
"92","0.903","0.903","0.903","0.903","0.903"
"93","0.9114","0.9114","0.9114","0.9114","0.9114"
"94","0.9058","0.9058","0.9058","0.9058","0.9058"
"95","0.9235","0.9235","0.9235","0.9235","0.9235"
"96","0.9132","0.9132","0.9132","0.9132","0.9132"
"97","0.9113","0.9113","0.9113","0.9113","0.9113"
"98","0.9151","0.9151","0.9151","0.9151","0.9151"
"99","0.9198","0.9198","0.9198","0.9198","0.9198"
"100","0.9233","0.9233","0.9233","0.9233","0.9233"
"101","0.9024","0.9024","0.9024","0.9024","0.9024"
"102","0.9136","0.9136","0.9136","0.9136","0.9136"
"103","0.9097","0.9097","0.9097","0.9097","0.9097"
"104","0.9058","0.9058","0.9058","0.9058","0.9058"
"105","0.9088","0.9088","0.9088","0.9088","0.9088"
"106","0.9189","0.9189","0.9189","0.9189","0.9189"
"107","0.8967","0.8967","0.8967","0.8967","0.8967"
"108","0.9142","0.9142","0.9142","0.9142","0.9142"
"109","0.9121","0.9121","0.9121","0.9121","0.9121"
"110","0.9107","0.9107","0.9107","0.9107","0.9107"
"111","0.9172","0.9172","0.9172","0.9172","0.9172"
"112","0.9093","0.9093","0.9093","0.9093","0.9093"
"113","0.9168","0.9168","0.9168","0.9168","0.9168"
"114","0.9045","0.9045","0.9045","0.9045","0.9045"
"115","0.9198","0.9198","0.9198","0.9198","0.9198"
"116","0.9062","0.9062","0.9062","0.9062","0.9062"
"117","0.9153","0.9153","0.9153","0.9153","0.9153"
"118","0.9121","0.9121","0.9121","0.9121","0.9121"
"119","0.9133","0.9133","0.9133","0.9133","0.9133"
"120","0.9137","0.9137","0.9137","0.9137","0.9137"
"121","0.9471","0.9471","0.9471","0.9471","0.9471"
"122","0.9464","0.9464","0.9464","0.9464","0.9464"
"123","0.9455","0.9455","0.9455","0.9455","0.9455"
"124","0.947","0.947","0.947","0.947","0.947"
"125","0.949","0.949","0.949","0.949","0.949"
"126","0.95","0.95","0.95","0.95","0.95"
"127","0.9489","0.9489","0.9489","0.9489","0.9489"
"128","0.951","0.951","0.951","0.951","0.951"
"129","0.948","0.948","0.948","0.948","0.948"
"130","0.9506","0.9506","0.9506","0.9506","0.9506"
"131","0.9471","0.9471","0.9471","0.9471","0.9471"
"132","0.9509","0.9509","0.9509","0.9509","0.9509"
"133","0.9512","0.9512","0.9512","0.9512","0.9512"
"134","0.9483","0.9483","0.9483","0.9483","0.9483"
"135","0.9498","0.9498","0.9498","0.9498","0.9498"
"136","0.9496","0.9496","0.9496","0.9496","0.9496"
"137","0.9494","0.9494","0.9494","0.9494","0.9494"
"138","0.949","0.949","0.949","0.949","0.949"
"139","0.9499","0.9499","0.9499","0.9499","0.9499"
"140","0.9489","0.9489","0.9489","0.9489","0.9489"
"141","0.9494","0.9494","0.9494","0.9494","0.9494"
"142","0.9523","0.9523","0.9523","0.9523","0.9523"
"143","0.9509","0.9509","0.9509","0.9509","0.9509"
"144","0.949","0.949","0.949","0.949","0.949"
"145","0.9384","0.9384","0.9384","0.9384","0.9384"
"146","0.9477","0.9477","0.9477","0.9477","0.9477"
"147","0.9455","0.9455","0.9455","0.9455","0.9455"
"148","0.9432","0.9432","0.9432","0.9432","0.9432"
"149","0.9442","0.9442","0.9442","0.9442","0.9442"
"150","0.9488","0.9488","0.9488","0.9488","0.9488"
"151","0.9493","0.9493","0.9493","0.9493","0.9493"
"152","0.9448","0.9448","0.9448","0.9448","0.9448"
"153","0.9479","0.9479","0.9479","0.9479","0.9479"
"154","0.9476","0.9476","0.9476","0.9476","0.9476"
"155","0.9435","0.9435","0.9435","0.9435","0.9435"
"156","0.9474","0.9474","0.9474","0.9474","0.9474"
"157","0.9446","0.9446","0.9446","0.9446","0.9446"
"158","0.9468","0.9468","0.9468","0.9468","0.9468"
"159","0.9454","0.9454","0.9454","0.9454","0.9454"
"160","0.9478","0.9478","0.9478","0.9478","0.9478"
"161","0.955","0.955","0.955","0.955","0.955"
"162","0.956","0.956","0.956","0.956","0.956"
"163","0.9564","0.9564","0.9564","0.9564","0.9564"
"164","0.9569","0.9569","0.9569","0.9569","0.9569"
"165","0.9565","0.9565","0.9565","0.9565","0.9565"
"166","0.957","0.957","0.957","0.957","0.957"
"167","0.955","0.955","0.955","0.955","0.955"
"168","0.957","0.957","0.957","0.957","0.957"
"169","0.9573","0.9573","0.9573","0.9573","0.9573"
"170","0.9578","0.9578","0.9578","0.9578","0.9578"
"171","0.9565","0.9565","0.9565","0.9565","0.9565"
"172","0.9571","0.9571","0.9571","0.9571","0.9571"
"173","0.9571","0.9571","0.9571","0.9571","0.9571"
"174","0.9581","0.9581","0.9581","0.9581","0.9581"
"175","0.9569","0.9569","0.9569","0.9569","0.9569"
"176","0.9544","0.9544","0.9544","0.9544","0.9544"
"177","0.9585","0.9585","0.9585","0.9585","0.9585"
"178","0.9569","0.9569","0.9569","0.9569","0.9569"
"179","0.9575","0.9575","0.9575","0.9575","0.9575"
"180","0.9563","0.9563","0.9563","0.9563","0.9563"
"181","0.9557","0.9557","0.9557","0.9557","0.9557"
"182","0.9557","0.9557","0.9557","0.9557","0.9557"
"183","0.9584","0.9584","0.9584","0.9584","0.9584"
"184","0.9573","0.9573","0.9573","0.9573","0.9573"
"185","0.9583","0.9583","0.9583","0.9583","0.9583"
"186","0.9586","0.9586","0.9586","0.9586","0.9586"
"187","0.9589","0.9589","0.9589","0.9589","0.9589"
"188","0.9559","0.9559","0.9559","0.9559","0.9559"
"189","0.9569","0.9569","0.9569","0.9569","0.9569"
"190","0.9564","0.9564","0.9564","0.9564","0.9564"
"191","0.956","0.956","0.956","0.956","0.956"
"192","0.9554","0.9554","0.9554","0.9554","0.9554"
"193","0.956","0.956","0.956","0.956","0.956"
"194","0.9582","0.9582","0.9582","0.9582","0.9582"
"195","0.9567","0.9567","0.9567","0.9567","0.9567"
"196","0.9568","0.9568","0.9568","0.9568","0.9568"
"197","0.9574","0.9574","0.9574","0.9574","0.9574"
"198","0.9567","0.9567","0.9567","0.9567","0.9567"
"199","0.9578","0.9578","0.9578","0.9578","0.9578"
"200","0.9579","0.9579","0.9579","0.9579","0.9579"
