""
epoch,train_acc,test_acc
97,0.90426,0.9014
98,0.90736,0.8992
99,0.90618,0.9147
100,0.9054,0.9153
101,0.90748,0.9067
102,0.90782,0.9108
103,0.90516,0.9014
104,0.90434,0.9138
105,0.90738,0.8847
106,0.90842,0.8967
107,0.9081,0.9115
108,0.90774,0.8891
109,0.90816,0.9126
110,0.90704,0.9149
111,0.90802,0.9099
112,0.9053,0.9064
113,0.90886,0.9062
114,0.91008,0.8933
115,0.90924,0.9122
116,0.90958,0.8968
117,0.90956,0.919
118,0.90882,0.9043
119,0.909,0.9111
120,0.91254,0.9174
121,0.937,0.9404
122,0.94704,0.9436
123,0.94948,0.9444
124,0.95236,0.9434
125,0.95494,0.9441
126,0.9551,0.9459
127,0.9566,0.9467
128,0.9572,0.9456
129,0.95746,0.9456
130,0.95828,0.9458
131,0.95848,0.9446
132,0.95956,0.9414
133,0.96012,0.9452
134,0.9608,0.9443
135,0.96064,0.9434
136,0.96022,0.9428
137,0.95918,0.9432
138,0.96062,0.9428
139,0.9618,0.9431
140,0.96046,0.9429
141,0.96122,0.9435
142,0.96242,0.9433
143,0.96156,0.9455
144,0.96176,0.9437
145,0.96118,0.9436
146,0.96186,0.9429
147,0.96172,0.9438
148,0.96222,0.9433
149,0.96158,0.9412
150,0.96398,0.9444
151,0.9619,0.9415
152,0.96234,0.9367
153,0.96174,0.9418
154,0.96236,0.9421
155,0.96082,0.9426
156,0.9633,0.942
157,0.96352,0.9415
158,0.96324,0.9393
159,0.96226,0.9434
160,0.96232,0.9372
161,0.96922,0.9479
162,0.97212,0.9479
163,0.97352,0.9493
164,0.9755,0.9497
165,0.97546,0.9503
166,0.9767,0.9509
167,0.9772,0.9499
168,0.97856,0.9503
169,0.97768,0.9515
170,0.97788,0.9497
171,0.97778,0.9496
172,0.97978,0.9492
173,0.97808,0.9485
174,0.97802,0.9481
175,0.98,0.9498
176,0.97822,0.9505
177,0.97932,0.9503
178,0.9789,0.9505
179,0.97878,0.9486
180,0.97912,0.9481
181,0.98098,0.9502
182,0.9802,0.9492
183,0.98016,0.9495
184,0.97978,0.9512
185,0.98114,0.9494
186,0.98068,0.9508
187,0.9806,0.9495
188,0.98154,0.9492
189,0.9806,0.9485
190,0.98004,0.9474
191,0.97988,0.9485
192,0.9808,0.9513
193,0.98068,0.9481
194,0.9826,0.9487
195,0.9812,0.9512
196,0.98122,0.9509
197,0.98092,0.9493
198,0.98074,0.9505
199,0.98054,0.9498
200,0.9809,0.9501
""
epoch,train_acc,test_acc
1,0.42298,0.5633
2,0.60732,0.5759
3,0.66786,0.675
4,0.70762,0.6795
5,0.73344,0.7538
6,0.74932,0.7773
7,0.76516,0.7827
8,0.7697,0.7138
9,0.77658,0.7781
10,0.78206,0.7729
11,0.78316,0.8118
12,0.78686,0.8156
13,0.79024,0.7565
14,0.79224,0.809
15,0.7956,0.7986
16,0.795,0.7903
17,0.79796,0.7207
18,0.80104,0.7859
19,0.80026,0.7742
20,0.80238,0.784
21,0.80926,0.7737
22,0.80478,0.809
23,0.80694,0.8159
24,0.80844,0.7661
25,0.8094,0.8169
26,0.8094,0.8094
27,0.81158,0.7994
28,0.81312,0.8214
29,0.81408,0.8488
30,0.81372,0.7487
31,0.81406,0.7952
32,0.8158,0.7982
33,0.81678,0.7986
34,0.81576,0.8175
35,0.81742,0.8325
36,0.81888,0.8313
37,0.81784,0.7829
38,0.81778,0.7851
39,0.81922,0.8015
40,0.81562,0.8166
41,0.8186,0.8063
42,0.82256,0.7682
43,0.82116,0.7944
44,0.81988,0.8202
45,0.8226,0.8445
46,0.81798,0.7739
47,0.8216,0.8204
48,0.82226,0.7731
49,0.82296,0.8427
50,0.8233,0.8184
51,0.82148,0.8213
52,0.82312,0.8023
53,0.82214,0.8374
54,0.82416,0.7346
55,0.82396,0.8375
56,0.82316,0.8264
