""
epoch,train_acc,test_acc
1,0.46466,0.5774
2,0.668,0.6859
3,0.73972,0.6914
4,0.78554,0.7312
5,0.80602,0.7486
6,0.81972,0.7879
7,0.8304,0.8034
8,0.83668,0.7862
9,0.839,0.8085
10,0.84318,0.8137
11,0.84648,0.7651
12,0.84984,0.8343
13,0.85098,0.8062
14,0.85218,0.7952
15,0.85376,0.775
16,0.85554,0.8333
17,0.85662,0.8189
18,0.85816,0.8092
19,0.8596,0.8013
20,0.86104,0.8284
21,0.86424,0.8422
22,0.86582,0.8237
23,0.86508,0.7979
24,0.86576,0.7597
25,0.86792,0.8221
26,0.86844,0.8461
27,0.87062,0.8001
28,0.87034,0.823
29,0.87164,0.8111
30,0.87036,0.7896
31,0.87244,0.7995
32,0.87322,0.8055
33,0.87208,0.824
34,0.87498,0.8395
35,0.87728,0.848
36,0.87712,0.8418
37,0.87672,0.7828
38,0.87718,0.8304
39,0.87804,0.8608
40,0.87802,0.8599
41,0.87684,0.839
42,0.8782,0.8094
43,0.87706,0.8108
44,0.87838,0.8327
45,0.8776,0.8473
46,0.87862,0.8388
47,0.87914,0.8409
48,0.87916,0.7855
49,0.8782,0.8538
50,0.88038,0.8457
51,0.87922,0.8486
52,0.87864,0.8381
53,0.8788,0.829
54,0.878,0.8316
55,0.88094,0.8174
56,0.8801,0.7772
57,0.88036,0.8337
58,0.88244,0.8146
59,0.88022,0.8414
60,0.8829,0.8209
61,0.93118,0.9195
62,0.94612,0.9242
63,0.94954,0.9177
64,0.95278,0.918
65,0.95282,0.9176
66,0.95544,0.9135
67,0.95534,0.9216
68,0.9559,0.9133
69,0.95556,0.906
70,0.9548,0.9134
71,0.9557,0.9101
72,0.95464,0.9099
73,0.95192,0.9058
74,0.95314,0.9167
75,0.9524,0.899
76,0.95278,0.9075
77,0.95192,0.9103
78,0.95172,0.912
79,0.9541,0.8871
80,0.95238,0.8981
81,0.95166,0.9047
82,0.95302,0.9
83,0.9526,0.9057
84,0.95268,0.91
85,0.95402,0.908
86,0.9532,0.9021
87,0.9529,0.9071
88,0.95294,0.8955
89,0.95416,0.9033
90,0.95472,0.9082
91,0.95324,0.9109
92,0.95488,0.9067
93,0.95548,0.8938
94,0.95626,0.8964
95,0.95594,0.9036
96,0.9556,0.9097
97,0.95704,0.9133
98,0.95402,0.9047
99,0.95778,0.9018
100,0.95714,0.9117
101,0.95638,0.9076
102,0.9548,0.8979
103,0.95502,0.9129
104,0.95706,0.9011
105,0.9593,0.8866
106,0.95722,0.9018
107,0.95606,0.9041
108,0.95726,0.9017
109,0.95954,0.899
110,0.95736,0.9024
111,0.96054,0.8939
112,0.95714,0.9036
113,0.95878,0.8998
114,0.95984,0.9096
115,0.9593,0.906
116,0.95996,0.9074
117,0.96076,0.9106
118,0.95708,0.9037
119,0.95822,0.9038
120,0.95838,0.9046
121,0.98298,0.9342
122,0.99132,0.9341
123,0.99344,0.9391
124,0.99464,0.94
125,0.99528,0.9389
126,0.99588,0.9401
127,0.99644,0.9396
128,0.9968,0.9377
129,0.99682,0.938
130,0.99722,0.941
131,0.99746,0.9406
132,0.99724,0.9389
133,0.99746,0.9398
134,0.99748,0.938
135,0.99744,0.9391
136,0.99748,0.9384
137,0.9977,0.9404
138,0.99756,0.9396
139,0.99764,0.9402
140,0.9977,0.9389
141,0.9979,0.9385
142,0.99796,0.9408
143,0.99782,0.9406
144,0.9975,0.9381
145,0.99736,0.9356
146,0.99824,0.9383
147,0.99754,0.9376
148,0.99772,0.9372
149,0.99736,0.9373
150,0.99744,0.9387
151,0.9976,0.9361
152,0.99736,0.936
153,0.99658,0.9346
154,0.99658,0.9342
155,0.99686,0.9319
156,0.99704,0.9336
157,0.99704,0.9352
158,0.99658,0.936
159,0.9966,0.9352
160,0.99696,0.9331
161,0.9981,0.9392
162,0.99922,0.9411
""
epoch,train_acc,test_acc
1,0.47642,0.5798
2,0.67476,0.6308
3,0.75816,0.7696
4,0.79354,0.7588
5,0.81142,0.7716
6,0.82394,0.8019
7,0.83206,0.8128
8,0.83864,0.7982
9,0.8413,0.7543
10,0.84586,0.8163
11,0.8477,0.8054
12,0.84882,0.8169
13,0.85,0.8063
14,0.8542,0.8301
15,0.85422,0.7385
16,0.85412,0.8037
17,0.85738,0.7941
18,0.86012,0.7905
19,0.8592,0.8331
20,0.86126,0.7983
21,0.86294,0.8452
22,0.86026,0.8408
23,0.86434,0.8336
24,0.86626,0.81
25,0.86396,0.8348
26,0.86822,0.7946
27,0.86878,0.8416
28,0.86794,0.8473
29,0.86914,0.8513
30,0.86948,0.7731
31,0.87086,0.8496
32,0.86876,0.7812
33,0.87258,0.8355
34,0.8711,0.8216
35,0.87088,0.8398
36,0.87164,0.8414
37,0.87558,0.8
38,0.87542,0.8292
39,0.87374,0.8273
40,0.87404,0.8209
41,0.87442,0.7846
42,0.8757,0.8325
43,0.87374,0.8073
44,0.87744,0.8236
45,0.8751,0.7743
46,0.87748,0.8392
47,0.87844,0.8026
48,0.87786,0.8474
49,0.87924,0.8135
50,0.87844,0.8251
51,0.87836,0.8288
52,0.87726,0.8352
53,0.87674,0.8305
54,0.87692,0.8533
55,0.88038,0.8165
56,0.8779,0.8329
57,0.87748,0.7702
58,0.8809,0.8437
59,0.8801,0.8423
60,0.87836,0.8334
61,0.92978,0.9164
62,0.94332,0.9234
63,0.94744,0.9168
64,0.95098,0.9221
65,0.9532,0.9248
66,0.95332,0.9192
67,0.95316,0.9189
68,0.95296,0.917
69,0.95242,0.9173
70,0.95366,0.9145
71,0.95272,0.9138
72,0.95382,0.9105
73,0.95128,0.9103
74,0.95326,0.91
75,0.95108,0.9082
76,0.95186,0.9042
77,0.9519,0.9089
78,0.94936,0.9031
79,0.95184,0.9053
80,0.95124,0.9111
81,0.95294,0.9114
82,0.95314,0.9069
83,0.9513,0.8965
84,0.95154,0.9086
85,0.952,0.9057
86,0.95112,0.9036
87,0.95228,0.904
88,0.95292,0.8793
89,0.95294,0.8936
90,0.9533,0.8943
91,0.95284,0.906
92,0.954,0.9073
93,0.95398,0.9044
94,0.95344,0.9051
95,0.95558,0.8989
96,0.95302,0.9082
97,0.95496,0.9074
98,0.9542,0.9104
99,0.9545,0.9076
100,0.95298,0.8953
101,0.9577,0.913
102,0.95642,0.9053
103,0.95626,0.91
104,0.95774,0.9005
105,0.95542,0.9035
106,0.95604,0.9011
107,0.95666,0.8931
108,0.95662,0.9088
