""
epoch,train_acc,test_acc
1,0.04618,0.0786
2,0.08464,0.1063
3,0.10006,0.1158
4,0.10586,0.1205
5,0.1111,0.1323
6,0.1143,0.1424
7,0.1182,0.1484
8,0.11838,0.1351
9,0.1187,0.155
10,0.12418,0.1315
11,0.12418,0.1165
12,0.12262,0.1565
13,0.12326,0.1459
14,0.12308,0.1474
15,0.12734,0.1595
16,0.12996,0.136
17,0.13222,0.1594
18,0.12728,0.1352
19,0.127,0.1493
20,0.13008,0.1428
21,0.12728,0.1405
22,0.1261,0.1561
23,0.13378,0.1583
24,0.12928,0.137
25,0.13296,0.1605
26,0.12922,0.1501
27,0.12762,0.1593
28,0.13376,0.1498
29,0.13198,0.1353
30,0.13522,0.1479
31,0.13264,0.1712
32,0.13246,0.148
33,0.13326,0.1594
34,0.13226,0.1496
35,0.13496,0.1629
36,0.13052,0.1549
37,0.13254,0.1542
38,0.13458,0.1612
39,0.13384,0.1672
40,0.1331,0.1606
41,0.13552,0.1666
42,0.13228,0.1458
43,0.1345,0.1628
44,0.13356,0.1679
45,0.13432,0.1497
46,0.13402,0.1708
47,0.13562,0.1462
48,0.13318,0.1579
49,0.1357,0.156
50,0.13526,0.1579
51,0.13556,0.1584
52,0.13598,0.152
53,0.1359,0.1565
54,0.13626,0.1539
55,0.1357,0.1482
56,0.13366,0.174
57,0.137,0.1595
58,0.13534,0.1711
59,0.13744,0.165
60,0.13436,0.1723
61,0.1854,0.231
62,0.20528,0.2541
63,0.21056,0.2587
64,0.21966,0.255
65,0.22268,0.2615
66,0.22832,0.2693
67,0.2277,0.2673
68,0.23054,0.2616
69,0.234,0.2733
70,0.23248,0.2812
71,0.2373,0.2733
72,0.2381,0.2817
73,0.23858,0.2833
74,0.24022,0.2829
75,0.23904,0.2903
76,0.24518,0.2914
77,0.24258,0.2751
78,0.24508,0.2863
79,0.24622,0.2852
80,0.24886,0.282
81,0.24686,0.282
82,0.24728,0.2933
83,0.24672,0.2862
84,0.24804,0.2714
85,0.25082,0.2928
86,0.2547,0.2932
87,0.25066,0.2922
88,0.2503,0.2905
89,0.25338,0.2973
90,0.25144,0.2957
91,0.25312,0.2844
92,0.25266,0.2969
93,0.25532,0.2898
94,0.25498,0.2857
95,0.25446,0.2981
96,0.25494,0.3026
97,0.2553,0.3048
98,0.25544,0.2948
99,0.25588,0.2936
100,0.25454,0.2996
101,0.25682,0.299
102,0.2586,0.3118
103,0.2583,0.2992
104,0.25878,0.308
105,0.2594,0.3045
106,0.2593,0.2918
107,0.25768,0.311
108,0.25842,0.2978
109,0.26196,0.2967
110,0.26158,0.3098
111,0.25906,0.2936
112,0.26154,0.2871
113,0.2609,0.3005
114,0.26288,0.2972
115,0.2625,0.2993
116,0.26194,0.3084
117,0.25978,0.2988
118,0.2647,0.2826
119,0.26206,0.2998
120,0.264,0.3034
121,0.29864,0.3427
122,0.30896,0.3465
123,0.30736,0.3554
124,0.31298,0.3558
125,0.31488,0.3575
126,0.31598,0.3574
127,0.3148,0.3477
128,0.31782,0.358
129,0.31562,0.357
130,0.3179,0.3551
131,0.31892,0.3613
132,0.32004,0.3571
133,0.3195,0.3591
134,0.31938,0.358
135,0.3184,0.36
136,0.32078,0.3605
137,0.32298,0.3518
138,0.32362,0.3584
139,0.32094,0.3571
140,0.31686,0.3572
141,0.32286,0.3617
142,0.32028,0.3582
143,0.32508,0.355
144,0.3216,0.3604
145,0.32572,0.3525
146,0.32332,0.3594
147,0.32314,0.3616
148,0.3237,0.3543
149,0.32296,0.356
150,0.32408,0.3539
151,0.31956,0.3617
152,0.32638,0.3575
153,0.32342,0.3687
154,0.32606,0.3588
155,0.32308,0.3589
156,0.32618,0.3654
157,0.3252,0.3554
158,0.3239,0.3594
159,0.32486,0.354
160,0.3261,0.3596
161,0.33922,0.3737
162,0.3424,0.3735
163,0.34332,0.3772
164,0.34272,0.3776
165,0.3419,0.3688
166,0.3469,0.3789
167,0.34572,0.3768
168,0.34438,0.3742
169,0.34704,0.3779
170,0.3464,0.3774
171,0.34696,0.3792
172,0.34796,0.3755
173,0.3451,0.3748
174,0.35,0.378
175,0.34898,0.3754
176,0.34792,0.3789
177,0.34748,0.3767
178,0.34792,0.3767
179,0.34714,0.3764
180,0.3434,0.376
181,0.34554,0.3747
182,0.34592,0.3735
183,0.34588,0.3727
184,0.34988,0.3768
185,0.35054,0.3737
186,0.34952,0.3762
187,0.3498,0.373
188,0.34766,0.3758
189,0.34742,0.3789
190,0.34748,0.3748
191,0.35032,0.383
192,0.3493,0.3762
193,0.34888,0.3733
194,0.35034,0.3759
195,0.34818,0.3819
196,0.35044,0.3784
197,0.3491,0.3735
198,0.35088,0.3795
199,0.35002,0.3774
200,0.34824,0.3764
""
epoch,train_acc,test_acc
1,0.04828,0.0875
2,0.08376,0.1162
3,0.10188,0.127
4,0.10982,0.1318
5,0.11142,0.1328
6,0.11492,0.1317
7,0.1136,0.1383
8,0.11674,0.1353
9,0.11978,0.1457
10,0.12364,0.1355
11,0.12292,0.153
12,0.12496,0.1434
13,0.1261,0.1461
14,0.12938,0.1398
15,0.12802,0.1526
16,0.12998,0.1353
17,0.1305,0.1537
18,0.12634,0.1635
19,0.13006,0.1641
20,0.12946,0.1507
21,0.12644,0.1392
22,0.13064,0.1508
23,0.13402,0.168
24,0.13272,0.1432
25,0.13616,0.1546
26,0.13478,0.1485
27,0.13246,0.1597
28,0.13692,0.1556
29,0.13288,0.1632
30,0.13436,0.1621
31,0.13216,0.1573
32,0.13312,0.1775
33,0.13382,0.1707
34,0.13624,0.1651
35,0.13238,0.1472
36,0.13466,0.1594
37,0.13348,0.1556
38,0.13108,0.1562
39,0.13234,0.1681
40,0.13678,0.1587
41,0.13404,0.1671
42,0.13752,0.1519
43,0.13704,0.1527
44,0.13562,0.1547
45,0.1374,0.1564
46,0.13526,0.1619
47,0.13908,0.1669
48,0.1341,0.1526
49,0.13192,0.1381
50,0.13288,0.1601
51,0.13294,0.1481
52,0.13544,0.1388
53,0.11394,0.122
54,0.13256,0.1434
55,0.13214,0.1527
56,0.13298,0.155
57,0.13634,0.135
58,0.13504,0.1608
59,0.1348,0.1566
60,0.13496,0.1535
61,0.18886,0.2297
62,0.20712,0.2452
63,0.21554,0.2561
64,0.22068,0.2539
65,0.22528,0.259
66,0.23118,0.2633
67,0.22998,0.278
68,0.2356,0.2646
69,0.23534,0.267
70,0.23598,0.2819
71,0.24252,0.275
72,0.24258,0.2773
73,0.24384,0.2814
74,0.24458,0.2685
75,0.24346,0.2837
76,0.24536,0.2903
77,0.2471,0.2766
78,0.24946,0.2843
79,0.24574,0.2944
80,0.24798,0.2746
81,0.25088,0.2888
82,0.25134,0.3004
83,0.25406,0.2863
84,0.25076,0.287
85,0.25238,0.298
86,0.25448,0.2792
87,0.25096,0.2872
88,0.25296,0.2925
89,0.25742,0.2865
90,0.2553,0.2975
91,0.2555,0.3
92,0.25646,0.288
93,0.25404,0.305
94,0.25874,0.2967
95,0.25334,0.3019
96,0.254,0.2816
97,0.25676,0.2957
98,0.25754,0.2965
99,0.25874,0.2885
100,0.25898,0.2987
101,0.25676,0.2976
102,0.26006,0.3045
103,0.25812,0.2925
104,0.2586,0.3095
105,0.25896,0.3016
106,0.25814,0.2989
107,0.26164,0.3042
108,0.2589,0.3
109,0.25728,0.2804
110,0.2593,0.2987
111,0.26068,0.3087
112,0.26064,0.275
113,0.26048,0.3082
114,0.26154,0.2779
115,0.25912,0.2916
116,0.25968,0.3019
117,0.26258,0.3095
118,0.26314,0.2837
119,0.26242,0.3077
120,0.26232,0.2969
121,0.29688,0.3383
122,0.30242,0.3413
123,0.30746,0.3486
124,0.3102,0.3532
125,0.31046,0.3474
126,0.3139,0.3435
127,0.31466,0.3494
128,0.31568,0.3532
129,0.31174,0.3465
130,0.31584,0.347
131,0.31642,0.3491
132,0.31688,0.3452
133,0.31444,0.3526
134,0.3168,0.3524
135,0.31768,0.3505
136,0.3178,0.3515
137,0.31846,0.3505
138,0.32072,0.3501
139,0.3205,0.3544
140,0.32108,0.3505
141,0.31746,0.3522
142,0.32066,0.3555
143,0.3199,0.3534
144,0.31954,0.3539
145,0.32268,0.3568
146,0.3185,0.3532
147,0.31844,0.3573
148,0.31828,0.3526
149,0.32122,0.356
150,0.32004,0.3596
151,0.32238,0.3543
152,0.32042,0.3543
153,0.32206,0.356
154,0.3209,0.3549
155,0.32152,0.3477
156,0.31944,0.3551
157,0.32222,0.3556
158,0.32126,0.3599
159,0.32264,0.3464
160,0.32228,0.3541
161,0.33702,0.3693
162,0.33938,0.3696
163,0.33572,0.3706
164,0.34132,0.3702
165,0.3435,0.3707
166,0.33856,0.3723
167,0.34134,0.3722
168,0.34348,0.3697
169,0.34232,0.3741
170,0.34328,0.3713
171,0.3425,0.3721
172,0.34374,0.3755
173,0.34442,0.3717
174,0.34336,0.3708
175,0.34492,0.3758
176,0.34406,0.3738
177,0.3436,0.3713
178,0.34132,0.3726
179,0.34032,0.3715
180,0.33942,0.3703
181,0.34372,0.3707
182,0.34318,0.369
183,0.34224,0.3737
184,0.3463,0.3755
185,0.34294,0.3749
186,0.345,0.3715
187,0.3455,0.3752
188,0.3428,0.3758
189,0.34314,0.3749
190,0.3451,0.3735
191,0.34456,0.3765
192,0.34604,0.377
193,0.34458,0.3702
194,0.34544,0.3748
195,0.34412,0.3793
196,0.34836,0.3763
197,0.34526,0.3679
198,0.34428,0.3778
199,0.34492,0.3733
200,0.34626,0.3767
""
epoch,train_acc,test_acc
1,0.04638,0.0833
2,0.08434,0.1032
3,0.09692,0.1118
4,0.10408,0.1274
5,0.10842,0.1274
6,0.11254,0.1348
7,0.11416,0.1376
8,0.11214,0.131
9,0.1147,0.1445
10,0.12246,0.1477
11,0.11932,0.126
12,0.12006,0.1378
13,0.1193,0.1321
14,0.12358,0.1428
15,0.12564,0.1466
16,0.1251,0.1336
17,0.1246,0.1558
18,0.12208,0.1636
19,0.12668,0.1555
20,0.12448,0.1386
21,0.12342,0.1459
22,0.1288,0.1538
23,0.1295,0.1548
24,0.1277,0.1462
25,0.13048,0.1213
26,0.12838,0.1285
27,0.12536,0.1198
28,0.12772,0.1416
29,0.12986,0.1559
30,0.13284,0.1402
31,0.12994,0.1613
32,0.12966,0.1482
33,0.13252,0.1763
34,0.13034,0.1423
35,0.12694,0.1464
36,0.1312,0.1567
37,0.13212,0.1555
38,0.13178,0.1501
39,0.13044,0.156
40,0.13188,0.1537
41,0.13366,0.1482
42,0.13056,0.1462
43,0.13116,0.1613
44,0.13498,0.1463
45,0.13154,0.1424
46,0.13186,0.1637
47,0.13162,0.1642
48,0.1318,0.1614
49,0.13144,0.1642
50,0.13164,0.1487
51,0.1318,0.1473
52,0.13446,0.1498
53,0.13346,0.1459
54,0.13002,0.1687
55,0.13212,0.1566
56,0.1331,0.1663
57,0.13286,0.1474
58,0.13466,0.1363
59,0.13226,0.1539
60,0.13798,0.1602
61,0.18396,0.2298
62,0.20078,0.2369
63,0.2084,0.2449
64,0.21154,0.2521
65,0.2174,0.2509
66,0.21732,0.2546
67,0.2224,0.2567
68,0.22776,0.2546
69,0.22862,0.2541
70,0.23008,0.2646
71,0.23202,0.2564
72,0.23572,0.2697
73,0.23446,0.264
74,0.2357,0.265
75,0.23632,0.2756
76,0.2392,0.2696
77,0.23894,0.2611
78,0.23932,0.2678
79,0.23908,0.275
80,0.24136,0.2774
81,0.24098,0.2887
82,0.24318,0.2795
""
epoch,train_acc,test_acc
1,0.04222,0.0778
2,0.07836,0.0999
3,0.0936,0.1088
4,0.10126,0.1292
5,0.10856,0.1267
6,0.11592,0.1465
7,0.1148,0.1357
8,0.11578,0.1354
9,0.11682,0.1454
10,0.12016,0.1496
11,0.12048,0.1433
12,0.12396,0.136
13,0.1243,0.1317
14,0.12546,0.1341
15,0.1243,0.1519
16,0.1264,0.1555
17,0.12576,0.1426
18,0.12848,0.1581
19,0.12632,0.1521
20,0.12918,0.153
21,0.12708,0.1232
22,0.13024,0.1584
23,0.12506,0.1521
24,0.12612,0.1519
25,0.12712,0.1593
26,0.12744,0.1485
27,0.1287,0.1416
28,0.12904,0.1304
29,0.12722,0.1305
30,0.13078,0.1525
31,0.1305,0.137
32,0.12986,0.1578
33,0.1323,0.1597
34,0.13304,0.1559
35,0.12998,0.153
36,0.12812,0.1428
37,0.13104,0.1601
38,0.13318,0.1614
39,0.13268,0.1412
40,0.13358,0.1427
41,0.13284,0.1624
42,0.13,0.1464
43,0.13156,0.1609
44,0.1342,0.1268
45,0.1292,0.1413
46,0.1319,0.1619
47,0.13232,0.14
48,0.13272,0.1581
49,0.13442,0.153
50,0.13542,0.1353
51,0.13396,0.1421
52,0.13238,0.1381
53,0.1297,0.1514
54,0.13746,0.1468
55,0.13192,0.1477
56,0.1302,0.1662
57,0.13098,0.1427
58,0.13322,0.1629
59,0.13214,0.1654
60,0.13628,0.1571
61,0.18542,0.2305
62,0.2051,0.2397
63,0.21336,0.2498
64,0.21934,0.2543
65,0.21866,0.2526
66,0.22366,0.257
67,0.22816,0.259
68,0.22896,0.2611
69,0.22958,0.2567
70,0.23464,0.2695
71,0.23482,0.2647
72,0.23874,0.2653
73,0.23758,0.2439
74,0.2383,0.2861
75,0.2397,0.2677
76,0.2406,0.2706
77,0.24036,0.2727
78,0.24308,0.2835
79,0.24476,0.2836
80,0.24542,0.2747
81,0.24612,0.2753
82,0.24364,0.2835
83,0.24404,0.273
84,0.24732,0.2707
85,0.24572,0.2899
86,0.24784,0.2849
87,0.24968,0.2937
88,0.24936,0.2759
89,0.24784,0.2793
90,0.25614,0.2779
91,0.25038,0.2903
92,0.25146,0.2718
93,0.24932,0.2858
94,0.24954,0.2833
95,0.2513,0.2968
96,0.25108,0.2943
97,0.25554,0.2945
98,0.25244,0.2833
99,0.25518,0.29
100,0.25672,0.2849
101,0.25466,0.2866
102,0.25514,0.2833
103,0.2534,0.3005
104,0.2572,0.2826
105,0.25822,0.2922
106,0.25406,0.2825
107,0.25938,0.2999
108,0.2571,0.3006
109,0.2574,0.2924
110,0.2585,0.2996
111,0.25948,0.2978
112,0.25784,0.2893
113,0.26124,0.2794
114,0.25798,0.2992
115,0.26194,0.2809
116,0.26122,0.2994
117,0.25738,0.2994
118,0.26444,0.2979
119,0.26088,0.2766
120,0.2575,0.3033
121,0.30022,0.3392
122,0.30652,0.3444
123,0.3101,0.3393
124,0.30964,0.3473
125,0.31364,0.3384
126,0.31452,0.346
127,0.31248,0.3422
128,0.3182,0.351
129,0.31346,0.3468
130,0.31968,0.3461
131,0.31802,0.356
132,0.3173,0.3497
133,0.31794,0.3465
