""
epoch,train_acc,test_acc
80,1.0,0.869
81,1.0,0.8692
82,1.0,0.8691
83,1.0,0.8701
84,1.0,0.8689
85,1.0,0.8701
86,1.0,0.8714
87,1.0,0.8722
88,1.0,0.8712
89,1.0,0.871
90,1.0,0.8718
91,1.0,0.8717
92,1.0,0.8715
93,1.0,0.8718
94,1.0,0.8727
95,1.0,0.8728
96,1.0,0.8728
97,1.0,0.8726
98,1.0,0.8725
99,1.0,0.8732
100,1.0,0.8716
101,1.0,0.8726
102,1.0,0.8724
103,1.0,0.8722
104,1.0,0.872
105,1.0,0.8707
106,1.0,0.8711
107,1.0,0.8725
108,1.0,0.8724
109,1.0,0.8716
110,1.0,0.8731
111,1.0,0.8734
112,1.0,0.873
113,1.0,0.8739
114,1.0,0.8721
115,1.0,0.8745
116,1.0,0.8748
117,1.0,0.8744
118,1.0,0.8754
119,1.0,0.8743
120,1.0,0.8731
121,1.0,0.8748
122,1.0,0.8745
123,1.0,0.8742
124,1.0,0.876
125,1.0,0.8758
126,1.0,0.8766
127,1.0,0.8753
128,1.0,0.8757
129,1.0,0.8769
130,1.0,0.8761
131,1.0,0.8763
132,1.0,0.8767
133,1.0,0.8763
134,1.0,0.876
135,1.0,0.8764
136,1.0,0.876
137,1.0,0.8778
138,1.0,0.8765
139,1.0,0.8755
140,1.0,0.8746
141,1.0,0.8769
142,1.0,0.8774
143,1.0,0.8775
144,1.0,0.8759
145,1.0,0.8751
146,1.0,0.8761
147,1.0,0.8775
148,1.0,0.8761
149,1.0,0.8764
150,1.0,0.8766
151,1.0,0.8772
152,1.0,0.8762
153,1.0,0.8764
154,1.0,0.8767
155,1.0,0.8782
156,1.0,0.8768
157,1.0,0.8766
158,1.0,0.8765
159,1.0,0.8779
160,1.0,0.876
161,1.0,0.8778
162,1.0,0.8776
163,1.0,0.8772
164,1.0,0.8761
165,1.0,0.877
166,1.0,0.8768
167,1.0,0.8775
168,1.0,0.8763
169,1.0,0.877
170,1.0,0.8777
171,1.0,0.8772
172,1.0,0.8767
173,1.0,0.8779
174,1.0,0.8771
175,1.0,0.8777
176,1.0,0.8779
177,1.0,0.8768
178,1.0,0.8773
179,1.0,0.8773
180,1.0,0.8766
181,1.0,0.8763
182,1.0,0.8769
183,1.0,0.8776
184,1.0,0.8775
185,1.0,0.8766
186,1.0,0.8775
187,1.0,0.8779
188,1.0,0.8772
189,1.0,0.8774
190,1.0,0.8768
191,1.0,0.8776
192,1.0,0.8768
193,1.0,0.8781
194,1.0,0.8772
195,1.0,0.8763
196,1.0,0.8773
197,1.0,0.8758
198,1.0,0.8765
199,1.0,0.878
200,1.0,0.8773
""
epoch,train_acc,test_acc
1,0.1594,0.2013
2,0.27474,0.332
3,0.40982,0.4403
4,0.5532,0.5652
5,0.65312,0.6695
6,0.71604,0.5813
7,0.75872,0.7055
8,0.78726,0.7212
9,0.80598,0.7678
10,0.82378,0.7002
11,0.83766,0.7833
12,0.85084,0.7514
13,0.85788,0.742
14,0.86448,0.725
15,0.87182,0.7042
16,0.8804,0.7722
17,0.88478,0.7779
18,0.89082,0.7581
19,0.89414,0.7607
20,0.89574,0.7351
21,0.89912,0.7696
22,0.90302,0.7937
23,0.90414,0.7508
24,0.9067,0.748
25,0.91016,0.7442
26,0.9127,0.7403
27,0.90964,0.7913
28,0.9128,0.7982
29,0.91562,0.7269
30,0.91632,0.7744
31,0.91672,0.7768
32,0.91922,0.7958
33,0.91844,0.7877
34,0.91954,0.773
35,0.92064,0.7852
36,0.9214,0.7669
37,0.92386,0.7597
38,0.92462,0.7542
39,0.92172,0.7619
40,0.92364,0.7914
41,0.9238,0.7091
42,0.92438,0.7901
43,0.92404,0.7761
44,0.92458,0.7351
45,0.92738,0.7876
46,0.92868,0.7724
47,0.92664,0.771
48,0.92452,0.764
49,0.92608,0.7907
50,0.92796,0.7851
51,0.92998,0.7868
52,0.92756,0.7922
53,0.9274,0.779
54,0.9296,0.754
55,0.92902,0.7572
56,0.93088,0.784
57,0.92876,0.7663
58,0.9273,0.7779
59,0.93082,0.7871
60,0.93182,0.7886
61,0.98746,0.8589
62,0.99952,0.8612
63,0.99994,0.8615
64,1.0,0.8624
65,1.0,0.8623
66,1.0,0.8614
67,1.0,0.8618
68,1.0,0.8627
69,1.0,0.8647
70,1.0,0.8644
71,1.0,0.8644
72,1.0,0.8656
73,1.0,0.8654
74,1.0,0.8668
75,1.0,0.867
76,1.0,0.8672
77,1.0,0.8677
78,1.0,0.8672
79,1.0,0.8684
80,1.0,0.8692
81,1.0,0.8673
82,1.0,0.8689
83,1.0,0.8695
84,1.0,0.8704
85,1.0,0.8695
86,1.0,0.8713
87,1.0,0.8712
88,1.0,0.8717
89,1.0,0.8716
90,1.0,0.8699
91,1.0,0.871
92,1.0,0.8706
93,1.0,0.87
94,1.0,0.871
95,1.0,0.8711
96,1.0,0.8692
97,1.0,0.8698
98,1.0,0.8707
99,1.0,0.8709
100,1.0,0.8704
101,1.0,0.8697
102,1.0,0.871
103,1.0,0.8702
104,1.0,0.872
105,1.0,0.8699
106,1.0,0.8722
107,1.0,0.8726
108,1.0,0.8709
109,1.0,0.8729
110,1.0,0.8733
111,1.0,0.8725
112,1.0,0.8739
113,1.0,0.8738
114,1.0,0.8732
115,1.0,0.873
116,1.0,0.8752
117,1.0,0.8746
118,1.0,0.8738
119,1.0,0.8746
120,1.0,0.8754
121,1.0,0.8757
122,1.0,0.8762
123,1.0,0.8755
124,1.0,0.8757
125,1.0,0.8764
126,1.0,0.8764
127,1.0,0.8759
128,1.0,0.8758
129,1.0,0.8765
130,1.0,0.8755
131,1.0,0.876
132,1.0,0.8768
133,1.0,0.8762
134,1.0,0.875
135,1.0,0.8767
136,1.0,0.8745
137,1.0,0.8759
138,1.0,0.8754
139,1.0,0.8756
140,1.0,0.8756
141,1.0,0.8754
142,1.0,0.8768
143,1.0,0.8748
144,1.0,0.8749
145,1.0,0.8757
146,1.0,0.8758
147,1.0,0.8751
148,1.0,0.8752
149,1.0,0.876
150,1.0,0.8759
151,1.0,0.8765
152,1.0,0.8749
153,1.0,0.8748
154,1.0,0.8756
155,1.0,0.8758
156,1.0,0.8759
157,1.0,0.8748
158,1.0,0.8747
159,1.0,0.8756
160,1.0,0.8743
161,1.0,0.8768
162,1.0,0.876
163,1.0,0.8759
164,1.0,0.8746
165,1.0,0.8756
166,1.0,0.8761
167,1.0,0.876
168,1.0,0.8751
169,1.0,0.8747
170,1.0,0.8757
171,1.0,0.8759
172,1.0,0.8759
173,1.0,0.876
174,1.0,0.8748
175,1.0,0.8769
176,1.0,0.8759
177,1.0,0.8752
178,1.0,0.8751
179,1.0,0.8751
180,1.0,0.8768
