""
epoch,train_acc,test_acc
1,0.07398487627506256,0.1299
2,0.14533798396587372,0.2204
3,0.202256441116333,0.2602
4,0.25355926156044006,0.3521
5,0.2809177041053772,0.4045
6,0.3016040325164795,0.3949
7,0.3190194368362427,0.4376
8,0.31506583094596863,0.4296
9,0.3409002721309662,0.4512
10,0.34849852323532104,0.5133
11,0.36606916785240173,0.4826
12,0.36266106367111206,0.487
13,0.3705237805843353,0.4793
14,0.37450894713401794,0.5023
15,0.3829261064529419,0.4823
16,0.38076046109199524,0.4786
17,0.37607377767562866,0.4926
18,0.38553377985954285,0.4918
19,0.3922443687915802,0.5232
20,0.3889642655849457,0.445
21,0.4005161225795746,0.5296
22,0.3889133632183075,0.4328
23,0.39464062452316284,0.5219
24,0.39976054430007935,0.498
25,0.4013752043247223,0.5029
26,0.39726316928863525,0.5403
27,0.40141862630844116,0.5053
28,0.4017540514469147,0.4681
29,0.407805860042572,0.5459
30,0.39603322744369507,0.5356
31,0.4025246202945709,0.5177
32,0.4057013988494873,0.5213
33,0.3976103663444519,0.4652
34,0.4070770740509033,0.515
35,0.4068281948566437,0.5089
36,0.40019750595092773,0.5157
37,0.4155651926994324,0.521
38,0.4059644043445587,0.4601
39,0.4086506962776184,0.4884
40,0.406095027923584,0.5034
41,0.42215031385421753,0.5324
42,0.4128662943840027,0.5369
43,0.4207664430141449,0.5224
44,0.40528425574302673,0.5464
45,0.4111286997795105,0.5608
46,0.4160597622394562,0.4995
47,0.4105967879295349,0.553
48,0.40427085757255554,0.5482
49,0.40926164388656616,0.5153
50,0.40879198908805847,0.5391
51,0.4131305515766144,0.5203
52,0.42266058921813965,0.548
53,0.41608116030693054,0.5127
54,0.4201216697692871,0.5641
55,0.42042553424835205,0.5438
56,0.4087611734867096,0.5167
57,0.42413848638534546,0.5489
58,0.4067678153514862,0.5577
59,0.4164932668209076,0.5391
60,0.4185556173324585,0.5536
61,0.47283676266670227,0.6781
62,0.49948015809059143,0.6871
63,0.4848811626434326,0.6831
64,0.503952145576477,0.6847
65,0.5088006854057312,0.6948
66,0.5240695476531982,0.6774
67,0.5208526253700256,0.6789
68,0.5195188522338867,0.693
69,0.5185264348983765,0.6761
70,0.5143332481384277,0.6685
71,0.5071683526039124,0.688
72,0.5151270627975464,0.6848
73,0.5230153799057007,0.6763
74,0.5167021751403809,0.6865
75,0.5227065086364746,0.6634
76,0.5124632120132446,0.686
77,0.513486385345459,0.6798
78,0.5161327123641968,0.6866
79,0.5235437750816345,0.6759
80,0.5266686081886292,0.6735
