""
epoch,train_acc,test_acc
67,0.996,0.6974
68,0.99714,0.6997
69,0.99806,0.6979
70,0.99728,0.6953
71,0.99716,0.6937
72,0.9952,0.6809
73,0.96842,0.6384
74,0.92546,0.6416
75,0.93106,0.6567
76,0.9428,0.6522
77,0.95302,0.6493
78,0.9498,0.6456
79,0.95366,0.6423
80,0.94882,0.6468
81,0.94816,0.6429
82,0.95276,0.6515
83,0.95902,0.6461
84,0.95856,0.6571
85,0.95792,0.6445
86,0.9532,0.6486
87,0.94926,0.6417
88,0.95438,0.65
89,0.96198,0.645
90,0.96368,0.6571
91,0.9606,0.6276
92,0.9598,0.6515
93,0.96058,0.6413
94,0.95436,0.6226
95,0.95182,0.6461
96,0.96228,0.6557
97,0.9656,0.6458
98,0.95558,0.6453
99,0.95374,0.6381
100,0.95426,0.6324
101,0.95836,0.6525
102,0.96418,0.6499
103,0.96198,0.6404
104,0.96002,0.6436
105,0.96438,0.6481
106,0.9701,0.6395
107,0.96294,0.6449
108,0.95782,0.6196
109,0.95612,0.6351
110,0.9568,0.6445
111,0.95608,0.635
112,0.95428,0.6459
113,0.9635,0.6476
114,0.96412,0.65
115,0.9656,0.6451
116,0.96336,0.6449
117,0.96396,0.6368
118,0.9646,0.6344
119,0.95468,0.6402
120,0.94712,0.6376
121,0.9898,0.7022
122,0.99934,0.707
123,0.99954,0.707
124,0.99962,0.7063
125,0.9997,0.7064
126,0.99968,0.7073
127,0.9997,0.7066
128,0.99972,0.7066
129,0.9997,0.7076
130,0.9997,0.7062
131,0.99968,0.7067
132,0.99972,0.706
133,0.99974,0.7084
134,0.9997,0.7066
135,0.99966,0.7069
136,0.99976,0.7047
137,0.99972,0.7083
138,0.99974,0.706
139,0.99968,0.7078
140,0.99974,0.7071
141,0.99982,0.7053
142,0.99976,0.7069
143,0.99972,0.7073
144,0.99972,0.7027
145,0.99972,0.7068
146,0.99972,0.707
147,0.99972,0.7054
148,0.99972,0.7036
149,0.99976,0.7047
150,0.99966,0.7056
151,0.9997,0.7028
152,0.9997,0.7053
153,0.99974,0.7035
154,0.99976,0.7042
155,0.99972,0.7056
156,0.99974,0.7039
157,0.99974,0.7043
158,0.9997,0.7018
159,0.99974,0.7023
160,0.99976,0.7011
161,0.9999,0.7042
162,0.99982,0.7025
163,0.99978,0.7041
164,0.99984,0.7039
165,0.99978,0.7035
166,0.99972,0.7025
167,0.99968,0.7023
168,0.99978,0.7027
169,0.99974,0.7036
170,0.99976,0.7032
171,0.9998,0.7021
172,0.9997,0.7021
173,0.9997,0.703
174,0.99976,0.7022
175,0.99978,0.7026
176,0.9998,0.7024
177,0.99976,0.7007
178,0.9998,0.7036
179,0.99976,0.7023
180,0.99978,0.7023
181,0.99976,0.7035
182,0.99972,0.7025
183,0.99984,0.7044
184,0.9998,0.703
185,0.99982,0.7025
186,0.9998,0.7028
187,0.9998,0.7017
188,0.99972,0.7013
189,0.99976,0.7018
190,0.99976,0.7008
191,0.99978,0.7021
192,0.9998,0.7016
193,0.9998,0.7016
194,0.99972,0.7033
195,0.99976,0.7021
196,0.99976,0.703
197,0.99978,0.7008
198,0.9998,0.7029
199,0.99976,0.7012
200,0.9997,0.7041
""
epoch,train_acc,test_acc
1,0.1283,0.202
2,0.28008,0.3064
3,0.3935,0.389
4,0.46362,0.4318
5,0.5135,0.4392
6,0.54624,0.4741
7,0.56972,0.4994
8,0.59202,0.5012
9,0.60398,0.5223
10,0.61946,0.5158
11,0.62916,0.5226
12,0.63678,0.5411
13,0.64458,0.5577
14,0.65074,0.5231
15,0.6591,0.5628
16,0.66408,0.5485
17,0.66742,0.5306
18,0.67124,0.5561
19,0.6758,0.5256
20,0.6792,0.5654
21,0.68328,0.5668
22,0.68916,0.5503
23,0.6898,0.5327
24,0.69094,0.5621
25,0.69786,0.5333
26,0.69524,0.5853
27,0.6991,0.522
28,0.7013,0.529
29,0.7048,0.5452
30,0.70412,0.5714
