""
epoch,train_acc,test_acc
1,0.28164,0.3526
2,0.37066,0.4393
3,0.40676,0.4414
4,0.4331,0.473
5,0.44466,0.431
6,0.4575,0.4912
7,0.4621,0.5026
8,0.46406,0.4872
9,0.46696,0.4877
10,0.47252,0.487
11,0.47498,0.5106
12,0.46272,0.4681
13,0.47456,0.4767
14,0.469,0.5116
15,0.47876,0.5353
16,0.4761,0.5239
17,0.4832,0.5041
18,0.48482,0.5128
19,0.4663,0.5223
20,0.48384,0.4909
21,0.4851,0.5184
22,0.48296,0.5212
23,0.49158,0.5208
24,0.49046,0.5454
25,0.4908,0.4407
26,0.48978,0.5263
27,0.49124,0.5237
28,0.49526,0.5151
29,0.49444,0.5194
30,0.49716,0.5374
31,0.50004,0.5199
32,0.49904,0.5424
33,0.47384,0.481
34,0.49074,0.5251
35,0.4756,0.5146
36,0.49032,0.5235
37,0.49316,0.5289
38,0.49842,0.5279
39,0.5015,0.5514
40,0.5006,0.5191
41,0.50078,0.5515
42,0.50054,0.5207
43,0.49596,0.5365
44,0.49796,0.5292
45,0.49772,0.5206
46,0.49998,0.5536
47,0.50582,0.4993
48,0.50518,0.5464
49,0.50322,0.5198
50,0.50816,0.5285
51,0.50544,0.5339
52,0.5064,0.5251
53,0.50622,0.5459
54,0.5029,0.509
55,0.50416,0.5112
56,0.50132,0.5219
57,0.51074,0.5591
58,0.511,0.5307
59,0.50414,0.5071
60,0.50652,0.5488
61,0.58206,0.6335
62,0.60946,0.6355
63,0.62204,0.6474
64,0.62758,0.6561
65,0.63286,0.6523
66,0.63896,0.6697
67,0.641,0.6597
68,0.64554,0.6677
69,0.6467,0.6678
70,0.6499,0.6687
71,0.65048,0.6686
72,0.65414,0.6674
73,0.65448,0.6677
74,0.6582,0.669
75,0.65534,0.6673
76,0.65348,0.6744
77,0.66328,0.6877
78,0.6601,0.6869
79,0.6591,0.6783
80,0.65954,0.6709
81,0.66404,0.6939
82,0.66232,0.6815
83,0.66264,0.6816
84,0.66674,0.6904
85,0.66636,0.691
86,0.66556,0.6789
87,0.6665,0.6864
88,0.66904,0.6865
89,0.66786,0.6892
90,0.67196,0.6907
91,0.66928,0.6827
92,0.66562,0.6899
93,0.66732,0.6954
94,0.67376,0.6904
95,0.67252,0.6989
96,0.67146,0.6815
97,0.6735,0.6967
98,0.67018,0.6808
99,0.6723,0.7023
100,0.67126,0.6863
101,0.67176,0.6887
102,0.6726,0.692
103,0.6713,0.6876
104,0.67354,0.6811
105,0.6749,0.6902
106,0.6739,0.7074
107,0.67468,0.6956
108,0.675,0.6993
109,0.6747,0.6921
110,0.67776,0.6983
111,0.67106,0.6829
112,0.67266,0.6864
113,0.67656,0.6898
114,0.67514,0.6892
115,0.67694,0.7022
116,0.67314,0.696
117,0.67524,0.6917
118,0.67528,0.6923
119,0.6768,0.7076
120,0.67696,0.7042
121,0.70718,0.7246
122,0.7137,0.7299
123,0.7146,0.7258
124,0.71932,0.7258
125,0.7186,0.731
126,0.72184,0.7333
127,0.72008,0.7352
