""
epoch,train_acc,test_acc
1,0.01174,0.0146
2,0.01834,0.0249
3,0.05092,0.0745
4,0.10706,0.1482
5,0.1881,0.2252
6,0.26272,0.28
7,0.31644,0.2973
8,0.3625,0.2933
9,0.39684,0.3626
10,0.42588,0.3952
11,0.45534,0.3767
12,0.4725,0.4298
13,0.4913,0.405
14,0.50656,0.4491
15,0.52074,0.4729
16,0.5308,0.4469
17,0.54068,0.4401
18,0.54866,0.4868
19,0.55814,0.462
20,0.56354,0.4995
21,0.57016,0.4548
22,0.57632,0.4955
23,0.5817,0.5131
24,0.58796,0.4967
25,0.58834,0.4702
26,0.59578,0.4964
27,0.59672,0.4914
28,0.6026,0.5125
29,0.6056,0.5175
30,0.60842,0.5193
31,0.61106,0.5026
32,0.61482,0.4835
33,0.61764,0.4834
34,0.6185,0.4961
35,0.6226,0.5166
36,0.62502,0.5281
37,0.62636,0.5199
38,0.6261,0.5297
39,0.63218,0.526
40,0.6323,0.5142
41,0.6304,0.483
42,0.63158,0.5151
43,0.6361,0.5251
44,0.63604,0.5215
45,0.63766,0.4971
46,0.64098,0.5118
47,0.63978,0.5202
48,0.64384,0.548
49,0.64432,0.5397
50,0.64372,0.5059
51,0.64568,0.4617
52,0.645,0.519
53,0.64796,0.5261
54,0.64862,0.5589
55,0.65028,0.5035
56,0.648,0.5326
57,0.6515,0.5518
58,0.65274,0.5114
59,0.65254,0.5256
60,0.6542,0.5161
61,0.7947,0.671
62,0.84556,0.6692
63,0.86822,0.6797
64,0.88516,0.6594
65,0.8994,0.6736
66,0.90876,0.6674
67,0.90988,0.6632
68,0.91608,0.6512
69,0.91332,0.6362
70,0.91558,0.6514
71,0.91528,0.6412
72,0.91542,0.6471
73,0.91614,0.6441
74,0.91836,0.6458
75,0.91304,0.6428
76,0.91526,0.6336
77,0.91118,0.6355
78,0.91448,0.6337
79,0.90938,0.6339
80,0.91234,0.6364
81,0.91884,0.6328
82,0.91742,0.6137
83,0.91626,0.6414
84,0.91798,0.6249
85,0.9154,0.6285
86,0.91828,0.611
87,0.91832,0.6329
88,0.9258,0.6362
89,0.92514,0.6269
90,0.92448,0.631
91,0.9285,0.6259
92,0.92286,0.6144
93,0.92462,0.633
94,0.92778,0.6235
95,0.92612,0.6279
96,0.93166,0.6137
97,0.9281,0.6382
98,0.93094,0.614
99,0.93208,0.6222
100,0.92544,0.6223
101,0.9278,0.6237
102,0.92726,0.622
103,0.93342,0.6299
104,0.93214,0.6146
105,0.93468,0.6233
106,0.9375,0.6048
107,0.93274,0.6133
108,0.9301,0.6151
109,0.93422,0.6151
110,0.93522,0.6151
111,0.93518,0.6137
112,0.9359,0.6207
113,0.9357,0.6197
114,0.93484,0.6226
115,0.9384,0.6258
116,0.93214,0.6278
117,0.9346,0.6107
118,0.93338,0.6259
119,0.93718,0.6291
120,0.93424,0.6158
121,0.9808,0.682
122,0.99242,0.6839
123,0.99506,0.6906
124,0.99674,0.6916
125,0.99676,0.6905
126,0.99768,0.6954
127,0.99754,0.6919
128,0.99808,0.6958
129,0.99842,0.696
130,0.99856,0.6957
131,0.99852,0.6961
132,0.99844,0.6984
133,0.99876,0.6957
134,0.99918,0.6973
135,0.99912,0.6978
136,0.9991,0.6962
137,0.99904,0.699
138,0.99908,0.6991
139,0.99894,0.6993
140,0.99916,0.6996
141,0.99926,0.7018
142,0.99908,0.7017
143,0.99936,0.7042
144,0.99926,0.7027
