""
epoch,train_acc,test_acc
1,0.06536000221967697,0.133
2,0.12775999307632446,0.2219
3,0.18163999915122986,0.2996
4,0.22742000222206116,0.334
5,0.2619999945163727,0.33
6,0.277539998292923,0.3949
7,0.28902000188827515,0.4279
8,0.3077400028705597,0.3967
9,0.3097600042819977,0.4324
10,0.3359600007534027,0.447
11,0.3314799964427948,0.4622
12,0.34380000829696655,0.4613
13,0.33559998869895935,0.4299
14,0.3495599925518036,0.4849
15,0.3426800072193146,0.449
16,0.35475999116897583,0.4769
17,0.3756200075149536,0.4942
18,0.3683600127696991,0.4584
19,0.3652999997138977,0.4547
20,0.3690199851989746,0.4767
21,0.37564000487327576,0.5365
22,0.3781999945640564,0.5259
23,0.3822399973869324,0.4488
24,0.3628599941730499,0.4359
25,0.3771199882030487,0.5104
26,0.367220014333725,0.4657
27,0.38185998797416687,0.4183
28,0.3821600079536438,0.519
""
epoch,train_acc,test_acc
1,0.06449999660253525,0.12
2,0.11382000148296356,0.1707
3,0.1708800047636032,0.2866
4,0.21313999593257904,0.3363
5,0.2557600140571594,0.3354
6,0.28863999247550964,0.3876
7,0.29407998919487,0.4132
8,0.3199400007724762,0.4033
9,0.3188599944114685,0.4372
10,0.3299799859523773,0.4359
11,0.33340001106262207,0.4405
12,0.33142000436782837,0.3934
13,0.34571999311447144,0.4098
14,0.35995998978614807,0.4436
15,0.34793999791145325,0.4948
16,0.3550199866294861,0.4428
17,0.3660599887371063,0.4993
18,0.36353999376296997,0.4699
19,0.35495999455451965,0.4431
20,0.3723999857902527,0.4869
21,0.3816399872303009,0.5129
22,0.362060010433197,0.4685
23,0.37178000807762146,0.4827
24,0.3746199905872345,0.4835
25,0.38558000326156616,0.508
26,0.3873000144958496,0.4775
27,0.3816800117492676,0.4778
28,0.3740200102329254,0.4996
29,0.3752399981021881,0.5111
30,0.39010000228881836,0.442
31,0.38054001331329346,0.4817
32,0.3965800106525421,0.5289
33,0.3866199851036072,0.4832
