""
epoch,train_acc,test_acc
1,0.06208,0.0922
2,0.10948,0.1189
3,0.1331,0.1378
4,0.14748,0.1572
5,0.1568,0.1301
6,0.1592,0.146
7,0.16734,0.1671
8,0.16928,0.1681
9,0.17768,0.1728
10,0.18336,0.1661
11,0.1825,0.1803
12,0.18598,0.1767
13,0.1869,0.1717
14,0.19098,0.1729
15,0.1894,0.1625
16,0.1911,0.1823
17,0.19122,0.178
18,0.19344,0.1779
19,0.19594,0.179
20,0.19642,0.1792
21,0.19614,0.1839
22,0.19624,0.1799
23,0.2027,0.1747
24,0.20046,0.1785
25,0.20282,0.1777
26,0.20498,0.1429
27,0.2042,0.1792
28,0.20236,0.1752
29,0.2023,0.1703
30,0.20598,0.1846
31,0.21088,0.1772
32,0.20196,0.1866
33,0.20682,0.1761
34,0.20528,0.1691
35,0.21074,0.1858
36,0.20806,0.1849
37,0.21158,0.1756
38,0.20848,0.1991
39,0.21044,0.1949
40,0.21266,0.1852
41,0.21504,0.1751
42,0.21178,0.1772
43,0.21432,0.1851
44,0.2135,0.1793
45,0.21374,0.1924
46,0.21412,0.1925
47,0.21422,0.1902
48,0.21278,0.1737
49,0.2172,0.1783
50,0.2131,0.1744
51,0.21714,0.1749
52,0.21508,0.1837
53,0.21758,0.1864
54,0.21756,0.1906
55,0.21634,0.1853
56,0.2119,0.1832
57,0.21418,0.1786
58,0.21814,0.1609
59,0.21624,0.1851
60,0.21582,0.1869
61,0.31554,0.2744
62,0.35032,0.2783
63,0.36858,0.2888
64,0.38126,0.2786
65,0.3927,0.2816
66,0.40196,0.2761
67,0.4104,0.2796
68,0.41644,0.2859
69,0.42352,0.2761
70,0.42458,0.274
71,0.42988,0.2761
72,0.43256,0.2766
73,0.4378,0.2688
74,0.4392,0.2748
75,0.44404,0.2709
76,0.44538,0.2722
77,0.44786,0.2705
78,0.45268,0.267
79,0.4545,0.2655
80,0.455,0.2679
81,0.45618,0.2602
82,0.45624,0.2628
83,0.46022,0.2646
84,0.46176,0.2656
85,0.46136,0.2668
86,0.46156,0.2585
87,0.46626,0.2593
88,0.46864,0.2585
89,0.46732,0.2618
90,0.47076,0.2608
91,0.47378,0.2676
92,0.47232,0.2614
93,0.47284,0.2598
94,0.47046,0.2596
95,0.47516,0.2572
96,0.4746,0.2594
97,0.47508,0.2615
98,0.47672,0.2638
99,0.47928,0.2604
100,0.47608,0.2577
101,0.47648,0.2593
102,0.48066,0.2554
103,0.48194,0.2548
104,0.48148,0.2453
105,0.481,0.2579
106,0.48262,0.2547
107,0.48098,0.2524
108,0.48132,0.2606
109,0.48276,0.2508
110,0.48346,0.2627
111,0.4835,0.2522
112,0.48522,0.2522
113,0.48678,0.2525
114,0.48714,0.255
115,0.48446,0.2481
116,0.48486,0.2475
117,0.48444,0.2511
118,0.48782,0.2502
119,0.489,0.2515
120,0.48676,0.249
121,0.59506,0.2688
122,0.62914,0.2646
123,0.64476,0.2637
124,0.65448,0.2606
125,0.65978,0.2577
126,0.66564,0.2596
127,0.67162,0.2573
128,0.67594,0.255
129,0.676,0.2549
130,0.67962,0.2548
131,0.68512,0.2518
132,0.68708,0.2496
133,0.68968,0.2522
134,0.69372,0.2529
135,0.6947,0.2503
136,0.6948,0.2505
