""
epoch,train_acc,test_acc
122,0.60704,0.6748
123,0.60372,0.6803
124,0.60588,0.6735
125,0.60536,0.6722
126,0.60836,0.6742
127,0.61214,0.6816
128,0.61134,0.6863
129,0.61118,0.6759
130,0.61198,0.6856
131,0.61514,0.6831
132,0.61514,0.6773
133,0.61474,0.6878
134,0.6141,0.6823
135,0.61288,0.6907
136,0.61736,0.6827
137,0.61186,0.6839
138,0.6139,0.6919
139,0.61606,0.6864
140,0.61742,0.6935
141,0.61484,0.6871
142,0.61544,0.6916
143,0.61794,0.6786
144,0.61772,0.6899
145,0.61428,0.6913
146,0.61374,0.6866
147,0.61822,0.6935
148,0.61612,0.6967
149,0.61594,0.6929
150,0.61756,0.6872
151,0.61832,0.6926
152,0.61844,0.6866
153,0.61628,0.684
154,0.6194,0.6964
155,0.62252,0.6965
156,0.61772,0.6891
157,0.62092,0.6924
158,0.61662,0.6916
159,0.6209,0.6853
160,0.61838,0.6772
161,0.63108,0.6997
162,0.63018,0.7034
163,0.63344,0.7019
164,0.62952,0.7
165,0.63122,0.7019
166,0.63118,0.7008
167,0.6339,0.7032
168,0.63358,0.7031
169,0.6368,0.7055
170,0.63242,0.6982
171,0.63436,0.7041
172,0.6336,0.701
173,0.63454,0.703
174,0.63392,0.6972
175,0.6336,0.7038
176,0.63638,0.7052
177,0.63418,0.7012
178,0.63506,0.7019
179,0.63516,0.7033
180,0.63484,0.7007
181,0.63414,0.6989
182,0.63578,0.7013
183,0.63598,0.705
184,0.63194,0.6982
185,0.63668,0.7019
186,0.63554,0.7038
187,0.6334,0.705
188,0.6347,0.7045
189,0.63628,0.7028
190,0.63686,0.7044
191,0.63654,0.7055
192,0.63724,0.7013
193,0.63818,0.7068
194,0.63534,0.7038
195,0.6341,0.7035
196,0.63722,0.7075
197,0.63574,0.7063
198,0.63644,0.7034
199,0.63674,0.7057
200,0.63842,0.7046
""
epoch,train_acc,test_acc
1,0.27376,0.4135
2,0.35234,0.4255
3,0.36496,0.4311
4,0.3756,0.4454
5,0.3839,0.3979
6,0.39168,0.4479
7,0.39516,0.4736
8,0.39666,0.4387
9,0.40262,0.4298
10,0.40272,0.4348
11,0.40382,0.4376
12,0.40274,0.4578
13,0.40608,0.4638
14,0.40948,0.4501
15,0.4112,0.4948
16,0.41194,0.4512
17,0.41372,0.4772
18,0.41548,0.4412
19,0.41682,0.4532
20,0.42076,0.4646
21,0.42386,0.4766
22,0.41754,0.4884
23,0.41602,0.4521
24,0.41986,0.4893
25,0.42344,0.457
26,0.42516,0.4936
27,0.42646,0.4743
28,0.42528,0.4865
29,0.42382,0.488
30,0.43048,0.4673
31,0.4271,0.476
32,0.42316,0.4751
33,0.42768,0.4989
34,0.42452,0.501
35,0.43164,0.5054
36,0.42544,0.4978
37,0.43038,0.477
38,0.43036,0.4979
39,0.43088,0.4808
40,0.43342,0.465
41,0.43026,0.5021
42,0.42942,0.5039
43,0.43266,0.486
44,0.43268,0.5146
45,0.43466,0.4976
46,0.42892,0.5136
47,0.42966,0.5054
