""
epoch,train_acc,test_acc
1,0.015080000273883343,0.0226
2,0.02969999983906746,0.0561
3,0.05355999991297722,0.085
4,0.0776199996471405,0.14
5,0.10251999646425247,0.1687
6,0.1333400011062622,0.2085
7,0.15230000019073486,0.2522
8,0.17749999463558197,0.2613
9,0.19191999733448029,0.2303
10,0.20316000282764435,0.3016
11,0.22971999645233154,0.352
12,0.2336599975824356,0.3206
13,0.22788000106811523,0.3653
14,0.247979998588562,0.384
15,0.27305999398231506,0.3748
16,0.27674001455307007,0.4046
17,0.290120005607605,0.3954
18,0.29010000824928284,0.4306
19,0.2833400070667267,0.3927
20,0.297760009765625,0.3542
21,0.30037999153137207,0.4107
22,0.3010599911212921,0.4007
23,0.30441999435424805,0.4275
24,0.2998200058937073,0.4648
25,0.31459999084472656,0.4465
26,0.32038000226020813,0.4523
27,0.3058199882507324,0.4643
28,0.31025999784469604,0.4463
29,0.3294000029563904,0.4491
30,0.3224399983882904,0.4827
31,0.33136001229286194,0.4696
32,0.32468000054359436,0.37
33,0.32861998677253723,0.4815
34,0.3130599856376648,0.4446
35,0.32528001070022583,0.4353
36,0.3373199999332428,0.4623
37,0.3335399925708771,0.4387
38,0.3266800045967102,0.4454
39,0.3280999958515167,0.4625
40,0.32510000467300415,0.4801
41,0.33612000942230225,0.4849
42,0.3327000141143799,0.4679
43,0.3257800042629242,0.4943
44,0.33371999859809875,0.4597
45,0.3469400107860565,0.4563
46,0.353520005941391,0.4551
47,0.3359200060367584,0.4717
48,0.3380799889564514,0.4372
49,0.34007999300956726,0.5117
50,0.3407000005245209,0.509
51,0.3597800135612488,0.4771
52,0.3391999900341034,0.5117
53,0.3501800000667572,0.459
54,0.3525199890136719,0.4922
55,0.3428399860858917,0.4758
56,0.3469400107860565,0.4673
57,0.3402999937534332,0.5011
58,0.3411000072956085,0.4656
59,0.34455999732017517,0.4799
60,0.3409999907016754,0.4878
61,0.4066399931907654,0.6274
62,0.4309000074863434,0.6214
63,0.4328399896621704,0.6371
64,0.4600600004196167,0.6271
65,0.4341000020503998,0.637
66,0.4448400139808655,0.6471
67,0.4661799967288971,0.6288
68,0.44293999671936035,0.6277
69,0.46728000044822693,0.6475
70,0.4616999924182892,0.6107
71,0.45792001485824585,0.6393
72,0.45961999893188477,0.6374
