""
epoch,train_acc,test_acc
1,0.01368,0.0164
2,0.02344,0.0416
3,0.0593,0.0634
4,0.10626,0.1275
5,0.15966,0.1412
6,0.2078,0.2208
7,0.24944,0.2695
8,0.28352,0.3026
9,0.31004,0.3142
10,0.336,0.329
11,0.3546,0.3419
12,0.37428,0.3619
13,0.39164,0.4018
14,0.40542,0.389
15,0.41278,0.4435
16,0.42122,0.4237
17,0.43526,0.4343
18,0.44194,0.4289
19,0.44856,0.4317
20,0.45754,0.442
21,0.46326,0.4607
22,0.46392,0.4429
23,0.47058,0.4489
24,0.47532,0.4811
25,0.47832,0.4443
26,0.4815,0.4758
27,0.4843,0.4796
28,0.48836,0.4916
29,0.49298,0.4884
30,0.4937,0.4668
31,0.49658,0.4907
32,0.50128,0.4678
33,0.50502,0.5157
34,0.50102,0.4766
35,0.50584,0.5064
36,0.50656,0.4972
37,0.50902,0.4658
38,0.51272,0.45
39,0.51112,0.495
40,0.51312,0.4764
41,0.51624,0.4957
42,0.51876,0.4927
43,0.51558,0.5044
44,0.51812,0.482
45,0.51936,0.5184
46,0.5215,0.5214
47,0.52064,0.524
48,0.52614,0.5044
49,0.52084,0.4934
50,0.52472,0.5332
51,0.52558,0.4374
52,0.52438,0.5135
53,0.52574,0.4722
54,0.5277,0.5028
55,0.5308,0.5045
56,0.52884,0.4689
57,0.53048,0.5126
58,0.53166,0.5158
59,0.53312,0.4718
60,0.5305,0.5059
61,0.6495,0.6465
62,0.68416,0.6519
63,0.70034,0.659
64,0.713,0.6621
65,0.72084,0.6645
66,0.7253,0.6461
67,0.72878,0.6491
68,0.73176,0.6465
69,0.73698,0.6091
70,0.73828,0.6409
71,0.74116,0.6383
72,0.7421,0.6365
73,0.74636,0.6446
74,0.74728,0.6555
75,0.74818,0.6418
76,0.75078,0.6175
77,0.7492,0.6294
78,0.75814,0.6223
79,0.75768,0.6328
80,0.75968,0.6377
81,0.76174,0.633
82,0.76424,0.6308
83,0.7655,0.6292
84,0.7732,0.6344
85,0.77134,0.6371
86,0.77426,0.6156
87,0.77846,0.6286
88,0.77716,0.6378
89,0.78502,0.6279
90,0.78378,0.6338
91,0.78596,0.617
92,0.78852,0.6025
93,0.79244,0.6259
94,0.79604,0.6336
95,0.794,0.6216
96,0.79662,0.6232
97,0.79646,0.6136
98,0.79732,0.6239
99,0.80736,0.6209
100,0.80248,0.6304
101,0.81058,0.6285
102,0.8118,0.6234
103,0.81002,0.6167
104,0.8101,0.603
